claim_id,instance_id,shots,sim_seed,delta,p1_expected_cut,p2_expected_cut,margin,preserves_direction
L2-C1,er_n8_p0.2_seed2,512,5,0.0,1.73046875,1.78125,0.05078125,1
L2-C2,er_n8_p0.2_seed2,512,5,0.01,1.73046875,1.78125,0.05078125,1
L2-C3,er_n8_p0.2_seed2,512,5,0.05,1.73046875,1.78125,0.05078125,1
L2-C1,er_n8_p0.2_seed2,512,6,0.0,1.6953125,1.755859375,0.060546875,1
L2-C2,er_n8_p0.2_seed2,512,6,0.01,1.6953125,1.755859375,0.060546875,1
L2-C3,er_n8_p0.2_seed2,512,6,0.05,1.6953125,1.755859375,0.060546875,1
L2-C1,er_n8_p0.2_seed2,512,7,0.0,1.78125,1.7421875,-0.0390625,0
L2-C2,er_n8_p0.2_seed2,512,7,0.01,1.78125,1.7421875,-0.0390625,0
L2-C3,er_n8_p0.2_seed2,512,7,0.05,1.78125,1.7421875,-0.0390625,0
L2-C1,er_n8_p0.2_seed2,512,8,0.0,1.736328125,1.685546875,-0.05078125,0
L2-C2,er_n8_p0.2_seed2,512,8,0.01,1.736328125,1.685546875,-0.05078125,0
L2-C3,er_n8_p0.2_seed2,512,8,0.05,1.736328125,1.685546875,-0.05078125,0
L2-C1,er_n8_p0.2_seed2,512,9,0.0,1.83984375,1.65625,-0.18359375,0
L2-C2,er_n8_p0.2_seed2,512,9,0.01,1.83984375,1.65625,-0.18359375,0
L2-C3,er_n8_p0.2_seed2,512,9,0.05,1.83984375,1.65625,-0.18359375,0
L2-C1,er_n8_p0.2_seed2,1024,0,0.0,1.7265625,1.7197265625,-0.0068359375,0
L2-C2,er_n8_p0.2_seed2,1024,0,0.01,1.7265625,1.7197265625,-0.0068359375,0
L2-C3,er_n8_p0.2_seed2,1024,0,0.05,1.7265625,1.7197265625,-0.0068359375,0
L2-C1,er_n8_p0.2_seed2,1024,1,0.0,1.740234375,1.7255859375,-0.0146484375,0
L2-C2,er_n8_p0.2_seed2,1024,1,0.01,1.740234375,1.7255859375,-0.0146484375,0
L2-C3,er_n8_p0.2_seed2,1024,1,0.05,1.740234375,1.7255859375,-0.0146484375,0
L2-C1,er_n8_p0.2_seed2,1024,2,0.0,1.7939453125,1.69140625,-0.1025390625,0
L2-C2,er_n8_p0.2_seed2,1024,2,0.01,1.7939453125,1.69140625,-0.1025390625,0
L2-C3,er_n8_p0.2_seed2,1024,2,0.05,1.7939453125,1.69140625,-0.1025390625,0
L2-C1,er_n8_p0.2_seed2,1024,3,0.0,1.802734375,1.7705078125,-0.0322265625,0
L2-C2,er_n8_p0.2_seed2,1024,3,0.01,1.802734375,1.7705078125,-0.0322265625,0
L2-C3,er_n8_p0.2_seed2,1024,3,0.05,1.802734375,1.7705078125,-0.0322265625,0
L2-C1,er_n8_p0.2_seed2,1024,4,0.0,1.7666015625,1.703125,-0.0634765625,0
L2-C2,er_n8_p0.2_seed2,1024,4,0.01,1.7666015625,1.703125,-0.0634765625,0
L2-C3,er_n8_p0.2_seed2,1024,4,0.05,1.7666015625,1.703125,-0.0634765625,0
L2-C1,er_n8_p0.2_seed2,1024,5,0.0,1.798828125,1.732421875,-0.06640625,0
L2-C2,er_n8_p0.2_seed2,1024,5,0.01,1.798828125,1.732421875,-0.06640625,0
L2-C3,er_n8_p0.2_seed2,1024,5,0.05,1.798828125,1.732421875,-0.06640625,0
L2-C1,er_n8_p0.2_seed2,1024,6,0.0,1.6943359375,1.7021484375,0.0078125,1
L2-C2,er_n8_p0.2_seed2,1024,6,0.01,1.6943359375,1.7021484375,0.0078125,0
L2-C3,er_n8_p0.2_seed2,1024,6,0.05,1.6943359375,1.7021484375,0.0078125,0
L2-C1,er_n8_p0.2_seed2,1024,7,0.0,1.7578125,1.6982421875,-0.0595703125,0
L2-C2,er_n8_p0.2_seed2,1024,7,0.01,1.7578125,1.6982421875,-0.0595703125,0
L2-C3,er_n8_p0.2_seed2,1024,7,0.05,1.7578125,1.6982421875,-0.0595703125,0
L2-C1,er_n8_p0.2_seed2,1024,8,0.0,1.775390625,1.6865234375,-0.0888671875,0
L2-C2,er_n8_p0.2_seed2,1024,8,0.01,1.775390625,1.6865234375,-0.0888671875,0
L2-C3,er_n8_p0.2_seed2,1024,8,0.05,1.775390625,1.6865234375,-0.0888671875,0
L2-C1,er_n8_p0.2_seed2,1024,9,0.0,1.8017578125,1.6708984375,-0.130859375,0
L2-C2,er_n8_p0.2_seed2,1024,9,0.01,1.8017578125,1.6708984375,-0.130859375,0
L2-C3,er_n8_p0.2_seed2,1024,9,0.05,1.8017578125,1.6708984375,-0.130859375,0
L2-C1,er_n8_p0.2_seed2,4096,0,0.0,1.776123046875,1.703369140625,-0.07275390625,0
L2-C2,er_n8_p0.2_seed2,4096,0,0.01,1.776123046875,1.703369140625,-0.07275390625,0
L2-C3,er_n8_p0.2_seed2,4096,0,0.05,1.776123046875,1.703369140625,-0.07275390625,0
L2-C1,er_n8_p0.2_seed2,4096,1,0.0,1.75390625,1.712158203125,-0.041748046875,0
L2-C2,er_n8_p0.2_seed2,4096,1,0.01,1.75390625,1.712158203125,-0.041748046875,0
L2-C3,er_n8_p0.2_seed2,4096,1,0.05,1.75390625,1.712158203125,-0.041748046875,0
L2-C1,er_n8_p0.2_seed2,4096,2,0.0,1.798095703125,1.731201171875,-0.06689453125,0
L2-C2,er_n8_p0.2_seed2,4096,2,0.01,1.798095703125,1.731201171875,-0.06689453125,0
L2-C3,er_n8_p0.2_seed2,4096,2,0.05,1.798095703125,1.731201171875,-0.06689453125,0
L2-C1,er_n8_p0.2_seed2,4096,3,0.0,1.79833984375,1.7255859375,-0.07275390625,0
L2-C2,er_n8_p0.2_seed2,4096,3,0.01,1.79833984375,1.7255859375,-0.07275390625,0
L2-C3,er_n8_p0.2_seed2,4096,3,0.05,1.79833984375,1.7255859375,-0.07275390625,0
L2-C1,er_n8_p0.2_seed2,4096,4,0.0,1.7978515625,1.723876953125,-0.073974609375,0
L2-C2,er_n8_p0.2_seed2,4096,4,0.01,1.7978515625,1.723876953125,-0.073974609375,0
L2-C3,er_n8_p0.2_seed2,4096,4,0.05,1.7978515625,1.723876953125,-0.073974609375,0
L2-C1,er_n8_p0.2_seed2,4096,5,0.0,1.789306640625,1.757568359375,-0.03173828125,0
L2-C2,er_n8_p0.2_seed2,4096,5,0.01,1.789306640625,1.757568359375,-0.03173828125,0
L2-C3,er_n8_p0.2_seed2,4096,5,0.05,1.789306640625,1.757568359375,-0.03173828125,0
L2-C1,er_n8_p0.2_seed2,4096,6,0.0,1.75390625,1.721435546875,-0.032470703125,0
L2-C2,er_n8_p0.2_seed2,4096,6,0.01,1.75390625,1.721435546875,-0.032470703125,0
L2-C3,er_n8_p0.2_seed2,4096,6,0.05,1.75390625,1.721435546875,-0.032470703125,0
L2-C1,er_n8_p0.2_seed2,4096,7,0.0,1.766357421875,1.693359375,-0.072998046875,0
L2-C2,er_n8_p0.2_seed2,4096,7,0.01,1.766357421875,1.693359375,-0.072998046875,0
L2-C3,er_n8_p0.2_seed2,4096,7,0.05,1.766357421875,1.693359375,-0.072998046875,0
L2-C1,er_n8_p0.2_seed2,4096,8,0.0,1.784912109375,1.7158203125,-0.069091796875,0
L2-C2,er_n8_p0.2_seed2,4096,8,0.01,1.784912109375,1.7158203125,-0.069091796875,0
L2-C3,er_n8_p0.2_seed2,4096,8,0.05,1.784912109375,1.7158203125,-0.069091796875,0
L2-C1,er_n8_p0.2_seed2,4096,9,0.0,1.764404296875,1.700927734375,-0.0634765625,0
L2-C2,er_n8_p0.2_seed2,4096,9,0.01,1.764404296875,1.700927734375,-0.0634765625,0
L2-C3,er_n8_p0.2_seed2,4096,9,0.05,1.764404296875,1.700927734375,-0.0634765625,0
L2-C1,er_n8_p0.2_seed3,128,0,0.0,2.09375,1.7421875,-0.3515625,0
L2-C2,er_n8_p0.2_seed3,128,0,0.01,2.09375,1.7421875,-0.3515625,0
L2-C3,er_n8_p0.2_seed3,128,0,0.05,2.09375,1.7421875,-0.3515625,0
L2-C1,er_n8_p0.2_seed3,128,1,0.0,2.0078125,1.78125,-0.2265625,0
L2-C2,er_n8_p0.2_seed3,128,1,0.01,2.0078125,1.78125,-0.2265625,0
L2-C3,er_n8_p0.2_seed3,128,1,0.05,2.0078125,1.78125,-0.2265625,0
L2-C1,er_n8_p0.2_seed3,128,2,0.0,2.140625,1.6484375,-0.4921875,0
L2-C2,er_n8_p0.2_seed3,128,2,0.01,2.140625,1.6484375,-0.4921875,0
L2-C3,er_n8_p0.2_seed3,128,2,0.05,2.140625,1.6484375,-0.4921875,0
L2-C1,er_n8_p0.2_seed3,128,3,0.0,1.8671875,1.6953125,-0.171875,0
L2-C2,er_n8_p0.2_seed3,128,3,0.01,1.8671875,1.6953125,-0.171875,0
L2-C3,er_n8_p0.2_seed3,128,3,0.05,1.8671875,1.6953125,-0.171875,0
L2-C1,er_n8_p0.2_seed3,128,4,0.0,2.109375,1.8046875,-0.3046875,0
L2-C2,er_n8_p0.2_seed3,128,4,0.01,2.109375,1.8046875,-0.3046875,0
L2-C3,er_n8_p0.2_seed3,128,4,0.05,2.109375,1.8046875,-0.3046875,0
L2-C1,er_n8_p0.2_seed3,128,5,0.0,2.0234375,1.8984375,-0.125,0
L2-C2,er_n8_p0.2_seed3,128,5,0.01,2.0234375,1.8984375,-0.125,0
L2-C3,er_n8_p0.2_seed3,128,5,0.05,2.0234375,1.8984375,-0.125,0
L2-C1,er_n8_p0.2_seed3,128,6,0.0,2.0703125,1.7734375,-0.296875,0
L2-C2,er_n8_p0.2_seed3,128,6,0.01,2.0703125,1.7734375,-0.296875,0
L2-C3,er_n8_p0.2_seed3,128,6,0.05,2.0703125,1.7734375,-0.296875,0
L2-C1,er_n8_p0.2_seed3,128,7,0.0,2.09375,1.75,-0.34375,0
L2-C2,er_n8_p0.2_seed3,128,7,0.01,2.09375,1.75,-0.34375,0
L2-C3,er_n8_p0.2_seed3,128,7,0.05,2.09375,1.75,-0.34375,0
L2-C1,er_n8_p0.2_seed3,128,8,0.0,1.9609375,1.875,-0.0859375,0
L2-C2,er_n8_p0.2_seed3,128,8,0.01,1.9609375,1.875,-0.0859375,0
L2-C3,er_n8_p0.2_seed3,128,8,0.05,1.9609375,1.875,-0.0859375,0
L2-C1,er_n8_p0.2_seed3,128,9,0.0,2.1640625,1.6640625,-0.5,0
L2-C2,er_n8_p0.2_seed3,128,9,0.01,2.1640625,1.6640625,-0.5,0
L2-C3,er_n8_p0.2_seed3,128,9,0.05,2.1640625,1.6640625,-0.5,0
L2-C1,er_n8_p0.2_seed3,512,0,0.0,2.046875,1.74609375,-0.30078125,0
L2-C2,er_n8_p0.2_seed3,512,0,0.01,2.046875,1.74609375,-0.30078125,0
L2-C3,er_n8_p0.2_seed3,512,0,0.05,2.046875,1.74609375,-0.30078125,0
L2-C1,er_n8_p0.2_seed3,512,1,0.0,2.044921875,1.78125,-0.263671875,0
L2-C2,er_n8_p0.2_seed3,512,1,0.01,2.044921875,1.78125,-0.263671875,0
L2-C3,er_n8_p0.2_seed3,512,1,0.05,2.044921875,1.78125,-0.263671875,0
L2-C1,er_n8_p0.2_seed3,512,2,0.0,2.064453125,1.701171875,-0.36328125,0
L2-C2,er_n8_p0.2_seed3,512,2,0.01,2.064453125,1.701171875,-0.36328125,0
L2-C3,er_n8_p0.2_seed3,512,2,0.05,2.064453125,1.701171875,-0.36328125,0
L2-C1,er_n8_p0.2_seed3,512,3,0.0,1.982421875,1.697265625,-0.28515625,0
L2-C2,er_n8_p0.2_seed3,512,3,0.01,1.982421875,1.697265625,-0.28515625,0
L2-C3,er_n8_p0.2_seed3,512,3,0.05,1.982421875,1.697265625,-0.28515625,0
L2-C1,er_n8_p0.2_seed3,512,4,0.0,2.06640625,1.78125,-0.28515625,0
L2-C2,er_n8_p0.2_seed3,512,4,0.01,2.06640625,1.78125,-0.28515625,0
L2-C3,er_n8_p0.2_seed3,512,4,0.05,2.06640625,1.78125,-0.28515625,0
L2-C1,er_n8_p0.2_seed3,512,5,0.0,1.95703125,1.80078125,-0.15625,0
L2-C2,er_n8_p0.2_seed3,512,5,0.01,1.95703125,1.80078125,-0.15625,0
L2-C3,er_n8_p0.2_seed3,512,5,0.05,1.95703125,1.80078125,-0.15625,0
L2-C1,er_n8_p0.2_seed3,512,6,0.0,2.064453125,1.80078125,-0.263671875,0
L2-C2,er_n8_p0.2_seed3,512,6,0.01,2.064453125,1.80078125,-0.263671875,0
L2-C3,er_n8_p0.2_seed3,512,6,0.05,2.064453125,1.80078125,-0.263671875,0
L2-C1,er_n8_p0.2_seed3,512,7,0.0,2.07421875,1.73046875,-0.34375,0
L2-C2,er_n8_p0.2_seed3,512,7,0.01,2.07421875,1.73046875,-0.34375,0
L2-C3,er_n8_p0.2_seed3,512,7,0.05,2.07421875,1.73046875,-0.34375,0
L2-C1,er_n8_p0.2_seed3,512,8,0.0,2.0390625,1.83984375,-0.19921875,0
L2-C2,er_n8_p0.2_seed3,512,8,0.01,2.0390625,1.83984375,-0.19921875,0
L2-C3,er_n8_p0.2_seed3,512,8,0.05,2.0390625,1.83984375,-0.19921875,0
L2-C1,er_n8_p0.2_seed3,512,9,0.0,2.0625,1.7421875,-0.3203125,0
L2-C2,er_n8_p0.2_seed3,512,9,0.01,2.0625,1.7421875,-0.3203125,0
L2-C3,er_n8_p0.2_seed3,512,9,0.05,2.0625,1.7421875,-0.3203125,0
L2-C1,er_n8_p0.2_seed3,1024,0,0.0,2.03125,1.7373046875,-0.2939453125,0
L2-C2,er_n8_p0.2_seed3,1024,0,0.01,2.03125,1.7373046875,-0.2939453125,0
L2-C3,er_n8_p0.2_seed3,1024,0,0.05,2.03125,1.7373046875,-0.2939453125,0
L2-C1,er_n8_p0.2_seed3,1024,1,0.0,2.0693359375,1.787109375,-0.2822265625,0
L2-C2,er_n8_p0.2_seed3,1024,1,0.01,2.0693359375,1.787109375,-0.2822265625,0
L2-C3,er_n8_p0.2_seed3,1024,1,0.05,2.0693359375,1.787109375,-0.2822265625,0
L2-C1,er_n8_p0.2_seed3,1024,2,0.0,2.07421875,1.763671875,-0.310546875,0
L2-C2,er_n8_p0.2_seed3,1024,2,0.01,2.07421875,1.763671875,-0.310546875,0
L2-C3,er_n8_p0.2_seed3,1024,2,0.05,2.07421875,1.763671875,-0.310546875,0
L2-C1,er_n8_p0.2_seed3,1024,3,0.0,1.958984375,1.71875,-0.240234375,0
L2-C2,er_n8_p0.2_seed3,1024,3,0.01,1.958984375,1.71875,-0.240234375,0
L2-C3,er_n8_p0.2_seed3,1024,3,0.05,1.958984375,1.71875,-0.240234375,0
L2-C1,er_n8_p0.2_seed3,1024,4,0.0,2.056640625,1.8251953125,-0.2314453125,0
L2-C2,er_n8_p0.2_seed3,1024,4,0.01,2.056640625,1.8251953125,-0.2314453125,0
L2-C3,er_n8_p0.2_seed3,1024,4,0.05,2.056640625,1.8251953125,-0.2314453125,0
L2-C1,er_n8_p0.2_seed3,1024,5,0.0,2.03515625,1.7802734375,-0.2548828125,0
L2-C2,er_n8_p0.2_seed3,1024,5,0.01,2.03515625,1.7802734375,-0.2548828125,0
L2-C3,er_n8_p0.2_seed3,1024,5,0.05,2.03515625,1.7802734375,-0.2548828125,0
L2-C1,er_n8_p0.2_seed3,1024,6,0.0,2.11328125,1.8359375,-0.27734375,0
L2-C2,er_n8_p0.2_seed3,1024,6,0.01,2.11328125,1.8359375,-0.27734375,0
L2-C3,er_n8_p0.2_seed3,1024,6,0.05,2.11328125,1.8359375,-0.27734375,0
L2-C1,er_n8_p0.2_seed3,1024,7,0.0,2.0478515625,1.7509765625,-0.296875,0
L2-C2,er_n8_p0.2_seed3,1024,7,0.01,2.0478515625,1.7509765625,-0.296875,0
L2-C3,er_n8_p0.2_seed3,1024,7,0.05,2.0478515625,1.7509765625,-0.296875,0
L2-C1,er_n8_p0.2_seed3,1024,8,0.0,2.0517578125,1.8154296875,-0.236328125,0
L2-C2,er_n8_p0.2_seed3,1024,8,0.01,2.0517578125,1.8154296875,-0.236328125,0
L2-C3,er_n8_p0.2_seed3,1024,8,0.05,2.0517578125,1.8154296875,-0.236328125,0
L2-C1,er_n8_p0.2_seed3,1024,9,0.0,2.099609375,1.794921875,-0.3046875,0
L2-C2,er_n8_p0.2_seed3,1024,9,0.01,2.099609375,1.794921875,-0.3046875,0
L2-C3,er_n8_p0.2_seed3,1024,9,0.05,2.099609375,1.794921875,-0.3046875,0
L2-C1,er_n8_p0.2_seed3,4096,0,0.0,2.039306640625,1.77294921875,-0.266357421875,0
L2-C2,er_n8_p0.2_seed3,4096,0,0.01,2.039306640625,1.77294921875,-0.266357421875,0
L2-C3,er_n8_p0.2_seed3,4096,0,0.05,2.039306640625,1.77294921875,-0.266357421875,0
L2-C1,er_n8_p0.2_seed3,4096,1,0.0,2.054443359375,1.77685546875,-0.277587890625,0
L2-C2,er_n8_p0.2_seed3,4096,1,0.01,2.054443359375,1.77685546875,-0.277587890625,0
L2-C3,er_n8_p0.2_seed3,4096,1,0.05,2.054443359375,1.77685546875,-0.277587890625,0
L2-C1,er_n8_p0.2_seed3,4096,2,0.0,2.0732421875,1.769287109375,-0.303955078125,0
L2-C2,er_n8_p0.2_seed3,4096,2,0.01,2.0732421875,1.769287109375,-0.303955078125,0
L2-C3,er_n8_p0.2_seed3,4096,2,0.05,2.0732421875,1.769287109375,-0.303955078125,0
L2-C1,er_n8_p0.2_seed3,4096,3,0.0,2.0400390625,1.7548828125,-0.28515625,0
L2-C2,er_n8_p0.2_seed3,4096,3,0.01,2.0400390625,1.7548828125,-0.28515625,0
L2-C3,er_n8_p0.2_seed3,4096,3,0.05,2.0400390625,1.7548828125,-0.28515625,0
L2-C1,er_n8_p0.2_seed3,4096,4,0.0,2.034912109375,1.78662109375,-0.248291015625,0
L2-C2,er_n8_p0.2_seed3,4096,4,0.01,2.034912109375,1.78662109375,-0.248291015625,0
L2-C3,er_n8_p0.2_seed3,4096,4,0.05,2.034912109375,1.78662109375,-0.248291015625,0
L2-C1,er_n8_p0.2_seed3,4096,5,0.0,2.0380859375,1.769775390625,-0.268310546875,0
L2-C2,er_n8_p0.2_seed3,4096,5,0.01,2.0380859375,1.769775390625,-0.268310546875,0
L2-C3,er_n8_p0.2_seed3,4096,5,0.05,2.0380859375,1.769775390625,-0.268310546875,0
L2-C1,er_n8_p0.2_seed3,4096,6,0.0,2.0859375,1.803955078125,-0.281982421875,0
L2-C2,er_n8_p0.2_seed3,4096,6,0.01,2.0859375,1.803955078125,-0.281982421875,0
L2-C3,er_n8_p0.2_seed3,4096,6,0.05,2.0859375,1.803955078125,-0.281982421875,0
L2-C1,er_n8_p0.2_seed3,4096,7,0.0,2.082763671875,1.766357421875,-0.31640625,0
L2-C2,er_n8_p0.2_seed3,4096,7,0.01,2.082763671875,1.766357421875,-0.31640625,0
L2-C3,er_n8_p0.2_seed3,4096,7,0.05,2.082763671875,1.766357421875,-0.31640625,0
L2-C1,er_n8_p0.2_seed3,4096,8,0.0,2.067138671875,1.775634765625,-0.29150390625,0
L2-C2,er_n8_p0.2_seed3,4096,8,0.01,2.067138671875,1.775634765625,-0.29150390625,0
L2-C3,er_n8_p0.2_seed3,4096,8,0.05,2.067138671875,1.775634765625,-0.29150390625,0
L2-C1,er_n8_p0.2_seed3,4096,9,0.0,2.058837890625,1.78564453125,-0.273193359375,0
L2-C2,er_n8_p0.2_seed3,4096,9,0.01,2.058837890625,1.78564453125,-0.273193359375,0
L2-C3,er_n8_p0.2_seed3,4096,9,0.05,2.058837890625,1.78564453125,-0.273193359375,0
L2-C1,er_n8_p0.2_seed4,128,0,0.0,2.5078125,3.5,0.9921875,1
L2-C2,er_n8_p0.2_seed4,128,0,0.01,2.5078125,3.5,0.9921875,1
L2-C3,er_n8_p0.2_seed4,128,0,0.05,2.5078125,3.5,0.9921875,1
L2-C1,er_n8_p0.2_seed4,128,1,0.0,2.40625,3.4453125,1.0390625,1
L2-C2,er_n8_p0.2_seed4,128,1,0.01,2.40625,3.4453125,1.0390625,1
L2-C3,er_n8_p0.2_seed4,128,1,0.05,2.40625,3.4453125,1.0390625,1
L2-C1,er_n8_p0.2_seed4,128,2,0.0,2.5703125,3.3515625,0.78125,1
L2-C2,er_n8_p0.2_seed4,128,2,0.01,2.5703125,3.3515625,0.78125,1
L2-C3,er_n8_p0.2_seed4,128,2,0.05,2.5703125,3.3515625,0.78125,1
L2-C1,er_n8_p0.2_seed4,128,3,0.0,2.046875,3.1953125,1.1484375,1
L2-C2,er_n8_p0.2_seed4,128,3,0.01,2.046875,3.1953125,1.1484375,1
L2-C3,er_n8_p0.2_seed4,128,3,0.05,2.046875,3.1953125,1.1484375,1
L2-C1,er_n8_p0.2_seed4,128,4,0.0,2.546875,3.3203125,0.7734375,1
L2-C2,er_n8_p0.2_seed4,128,4,0.01,2.546875,3.3203125,0.7734375,1
L2-C3,er_n8_p0.2_seed4,128,4,0.05,2.546875,3.3203125,0.7734375,1
L2-C1,er_n8_p0.2_seed4,128,5,0.0,2.765625,3.640625,0.875,1
L2-C2,er_n8_p0.2_seed4,128,5,0.01,2.765625,3.640625,0.875,1
L2-C3,er_n8_p0.2_seed4,128,5,0.05,2.765625,3.640625,0.875,1
L2-C1,er_n8_p0.2_seed4,128,6,0.0,2.6953125,3.484375,0.7890625,1
L2-C2,er_n8_p0.2_seed4,128,6,0.01,2.6953125,3.484375,0.7890625,1
L2-C3,er_n8_p0.2_seed4,128,6,0.05,2.6953125,3.484375,0.7890625,1
L2-C1,er_n8_p0.2_seed4,128,7,0.0,2.484375,3.59375,1.109375,1
L2-C2,er_n8_p0.2_seed4,128,7,0.01,2.484375,3.59375,1.109375,1
L2-C3,er_n8_p0.2_seed4,128,7,0.05,2.484375,3.59375,1.109375,1
L2-C1,er_n8_p0.2_seed4,128,8,0.0,2.4453125,3.4140625,0.96875,1
L2-C2,er_n8_p0.2_seed4,128,8,0.01,2.4453125,3.4140625,0.96875,1
L2-C3,er_n8_p0.2_seed4,128,8,0.05,2.4453125,3.4140625,0.96875,1
L2-C1,er_n8_p0.2_seed4,128,9,0.0,2.5625,3.53125,0.96875,1
L2-C2,er_n8_p0.2_seed4,128,9,0.01,2.5625,3.53125,0.96875,1
L2-C3,er_n8_p0.2_seed4,128,9,0.05,2.5625,3.53125,0.96875,1
L2-C1,er_n8_p0.2_seed4,512,0,0.0,2.482421875,3.515625,1.033203125,1
L2-C2,er_n8_p0.2_seed4,512,0,0.01,2.482421875,3.515625,1.033203125,1
L2-C3,er_n8_p0.2_seed4,512,0,0.05,2.482421875,3.515625,1.033203125,1
L2-C1,er_n8_p0.2_seed4,512,1,0.0,2.42578125,3.390625,0.96484375,1
L2-C2,er_n8_p0.2_seed4,512,1,0.01,2.42578125,3.390625,0.96484375,1
L2-C3,er_n8_p0.2_seed4,512,1,0.05,2.42578125,3.390625,0.96484375,1
L2-C1,er_n8_p0.2_seed4,512,2,0.0,2.5,3.4140625,0.9140625,1
L2-C2,er_n8_p0.2_seed4,512,2,0.01,2.5,3.4140625,0.9140625,1
L2-C3,er_n8_p0.2_seed4,512,2,0.05,2.5,3.4140625,0.9140625,1
L2-C1,er_n8_p0.2_seed4,512,3,0.0,2.419921875,3.34375,0.923828125,1
L2-C2,er_n8_p0.2_seed4,512,3,0.01,2.419921875,3.34375,0.923828125,1
L2-C3,er_n8_p0.2_seed4,512,3,0.05,2.419921875,3.34375,0.923828125,1
L2-C1,er_n8_p0.2_seed4,512,4,0.0,2.560546875,3.396484375,0.8359375,1
L2-C2,er_n8_p0.2_seed4,512,4,0.01,2.560546875,3.396484375,0.8359375,1
L2-C3,er_n8_p0.2_seed4,512,4,0.05,2.560546875,3.396484375,0.8359375,1
L2-C1,er_n8_p0.2_seed4,512,5,0.0,2.66015625,3.5234375,0.86328125,1
L2-C2,er_n8_p0.2_seed4,512,5,0.01,2.66015625,3.5234375,0.86328125,1
L2-C3,er_n8_p0.2_seed4,512,5,0.05,2.66015625,3.5234375,0.86328125,1
L2-C1,er_n8_p0.2_seed4,512,6,0.0,2.484375,3.458984375,0.974609375,1
L2-C2,er_n8_p0.2_seed4,512,6,0.01,2.484375,3.458984375,0.974609375,1
L2-C3,er_n8_p0.2_seed4,512,6,0.05,2.484375,3.458984375,0.974609375,1
L2-C1,er_n8_p0.2_seed4,512,7,0.0,2.56640625,3.41796875,0.8515625,1
L2-C2,er_n8_p0.2_seed4,512,7,0.01,2.56640625,3.41796875,0.8515625,1
L2-C3,er_n8_p0.2_seed4,512,7,0.05,2.56640625,3.41796875,0.8515625,1
L2-C1,er_n8_p0.2_seed4,512,8,0.0,2.56640625,3.51171875,0.9453125,1
L2-C2,er_n8_p0.2_seed4,512,8,0.01,2.56640625,3.51171875,0.9453125,1
L2-C3,er_n8_p0.2_seed4,512,8,0.05,2.56640625,3.51171875,0.9453125,1
L2-C1,er_n8_p0.2_seed4,512,9,0.0,2.453125,3.51953125,1.06640625,1
L2-C2,er_n8_p0.2_seed4,512,9,0.01,2.453125,3.51953125,1.06640625,1
L2-C3,er_n8_p0.2_seed4,512,9,0.05,2.453125,3.51953125,1.06640625,1
L2-C1,er_n8_p0.2_seed4,1024,0,0.0,2.4814453125,3.4541015625,0.97265625,1
L2-C2,er_n8_p0.2_seed4,1024,0,0.01,2.4814453125,3.4541015625,0.97265625,1
L2-C3,er_n8_p0.2_seed4,1024,0,0.05,2.4814453125,3.4541015625,0.97265625,1
L2-C1,er_n8_p0.2_seed4,1024,1,0.0,2.455078125,3.41015625,0.955078125,1
L2-C2,er_n8_p0.2_seed4,1024,1,0.01,2.455078125,3.41015625,0.955078125,1
L2-C3,er_n8_p0.2_seed4,1024,1,0.05,2.455078125,3.41015625,0.955078125,1
L2-C1,er_n8_p0.2_seed4,1024,2,0.0,2.47265625,3.4140625,0.94140625,1
L2-C2,er_n8_p0.2_seed4,1024,2,0.01,2.47265625,3.4140625,0.94140625,1
L2-C3,er_n8_p0.2_seed4,1024,2,0.05,2.47265625,3.4140625,0.94140625,1
L2-C1,er_n8_p0.2_seed4,1024,3,0.0,2.48828125,3.4091796875,0.9208984375,1
L2-C2,er_n8_p0.2_seed4,1024,3,0.01,2.48828125,3.4091796875,0.9208984375,1
L2-C3,er_n8_p0.2_seed4,1024,3,0.05,2.48828125,3.4091796875,0.9208984375,1
L2-C1,er_n8_p0.2_seed4,1024,4,0.0,2.5634765625,3.4287109375,0.865234375,1
L2-C2,er_n8_p0.2_seed4,1024,4,0.01,2.5634765625,3.4287109375,0.865234375,1
L2-C3,er_n8_p0.2_seed4,1024,4,0.05,2.5634765625,3.4287109375,0.865234375,1
L2-C1,er_n8_p0.2_seed4,1024,5,0.0,2.6259765625,3.490234375,0.8642578125,1
L2-C2,er_n8_p0.2_seed4,1024,5,0.01,2.6259765625,3.490234375,0.8642578125,1
L2-C3,er_n8_p0.2_seed4,1024,5,0.05,2.6259765625,3.490234375,0.8642578125,1
L2-C1,er_n8_p0.2_seed4,1024,6,0.0,2.48046875,3.46875,0.98828125,1
L2-C2,er_n8_p0.2_seed4,1024,6,0.01,2.48046875,3.46875,0.98828125,1
L2-C3,er_n8_p0.2_seed4,1024,6,0.05,2.48046875,3.46875,0.98828125,1
L2-C1,er_n8_p0.2_seed4,1024,7,0.0,2.5595703125,3.453125,0.8935546875,1
L2-C2,er_n8_p0.2_seed4,1024,7,0.01,2.5595703125,3.453125,0.8935546875,1
L2-C3,er_n8_p0.2_seed4,1024,7,0.05,2.5595703125,3.453125,0.8935546875,1
L2-C1,er_n8_p0.2_seed4,1024,8,0.0,2.568359375,3.46484375,0.896484375,1
L2-C2,er_n8_p0.2_seed4,1024,8,0.01,2.568359375,3.46484375,0.896484375,1
