claim_id,instance_id,l1_regime,shots,sim_seed,noise_regime,delta,p1_expected_cut,p2_expected_cut,margin,preserves_direction
COMB-C1,er_n10_p0.4_seed3,sabre-mid,1024,0,depol-medium,0.0,7.4638671875,7.4482421875,-0.015625,0
COMB-C2,er_n10_p0.4_seed3,sabre-mid,1024,0,depol-medium,0.01,7.4638671875,7.4482421875,-0.015625,0
COMB-C3,er_n10_p0.4_seed3,sabre-mid,1024,0,depol-medium,0.05,7.4638671875,7.4482421875,-0.015625,0
COMB-C1,er_n10_p0.4_seed3,sabre-mid,1024,0,depol-high,0.0,7.474609375,7.560546875,0.0859375,1
COMB-C2,er_n10_p0.4_seed3,sabre-mid,1024,0,depol-high,0.01,7.474609375,7.560546875,0.0859375,1
COMB-C3,er_n10_p0.4_seed3,sabre-mid,1024,0,depol-high,0.05,7.474609375,7.560546875,0.0859375,1
COMB-C1,er_n10_p0.4_seed3,sabre-mid,1024,1,ideal,0.0,7.435546875,7.3505859375,-0.0849609375,0
COMB-C2,er_n10_p0.4_seed3,sabre-mid,1024,1,ideal,0.01,7.435546875,7.3505859375,-0.0849609375,0
COMB-C3,er_n10_p0.4_seed3,sabre-mid,1024,1,ideal,0.05,7.435546875,7.3505859375,-0.0849609375,0
COMB-C1,er_n10_p0.4_seed3,sabre-mid,1024,1,depol-medium,0.0,7.46484375,7.4501953125,-0.0146484375,0
COMB-C2,er_n10_p0.4_seed3,sabre-mid,1024,1,depol-medium,0.01,7.46484375,7.4501953125,-0.0146484375,0
COMB-C3,er_n10_p0.4_seed3,sabre-mid,1024,1,depol-medium,0.05,7.46484375,7.4501953125,-0.0146484375,0
COMB-C1,er_n10_p0.4_seed3,sabre-mid,1024,1,depol-high,0.0,7.4755859375,7.5615234375,0.0859375,1
COMB-C2,er_n10_p0.4_seed3,sabre-mid,1024,1,depol-high,0.01,7.4755859375,7.5615234375,0.0859375,1
COMB-C3,er_n10_p0.4_seed3,sabre-mid,1024,1,depol-high,0.05,7.4755859375,7.5615234375,0.0859375,1
COMB-C1,er_n10_p0.4_seed3,sabre-mid,1024,2,ideal,0.0,7.6005859375,7.5166015625,-0.083984375,0
COMB-C2,er_n10_p0.4_seed3,sabre-mid,1024,2,ideal,0.01,7.6005859375,7.5166015625,-0.083984375,0
COMB-C3,er_n10_p0.4_seed3,sabre-mid,1024,2,ideal,0.05,7.6005859375,7.5166015625,-0.083984375,0
COMB-C1,er_n10_p0.4_seed3,sabre-mid,1024,2,depol-medium,0.0,7.4638671875,7.453125,-0.0107421875,0
COMB-C2,er_n10_p0.4_seed3,sabre-mid,1024,2,depol-medium,0.01,7.4638671875,7.453125,-0.0107421875,0
COMB-C3,er_n10_p0.4_seed3,sabre-mid,1024,2,depol-medium,0.05,7.4638671875,7.453125,-0.0107421875,0
COMB-C1,er_n10_p0.4_seed3,sabre-mid,1024,2,depol-high,0.0,7.474609375,7.56640625,0.091796875,1
COMB-C2,er_n10_p0.4_seed3,sabre-mid,1024,2,depol-high,0.01,7.474609375,7.56640625,0.091796875,1
COMB-C3,er_n10_p0.4_seed3,sabre-mid,1024,2,depol-high,0.05,7.474609375,7.56640625,0.091796875,1
COMB-C1,er_n10_p0.4_seed3,dense-high,512,0,ideal,0.0,7.5625,7.52734375,-0.03515625,0
COMB-C2,er_n10_p0.4_seed3,dense-high,512,0,ideal,0.01,7.5625,7.52734375,-0.03515625,0
COMB-C3,er_n10_p0.4_seed3,dense-high,512,0,ideal,0.05,7.5625,7.52734375,-0.03515625,0
COMB-C1,er_n10_p0.4_seed3,dense-high,512,0,depol-medium,0.0,7.53125,7.408203125,-0.123046875,0
COMB-C2,er_n10_p0.4_seed3,dense-high,512,0,depol-medium,0.01,7.53125,7.408203125,-0.123046875,0
COMB-C3,er_n10_p0.4_seed3,dense-high,512,0,depol-medium,0.05,7.53125,7.408203125,-0.123046875,0
COMB-C1,er_n10_p0.4_seed3,dense-high,512,0,depol-high,0.0,7.576171875,7.525390625,-0.05078125,0
COMB-C2,er_n10_p0.4_seed3,dense-high,512,0,depol-high,0.01,7.576171875,7.525390625,-0.05078125,0
COMB-C3,er_n10_p0.4_seed3,dense-high,512,0,depol-high,0.05,7.576171875,7.525390625,-0.05078125,0
COMB-C1,er_n10_p0.4_seed3,dense-high,512,1,ideal,0.0,7.443359375,7.294921875,-0.1484375,0
COMB-C2,er_n10_p0.4_seed3,dense-high,512,1,ideal,0.01,7.443359375,7.294921875,-0.1484375,0
COMB-C3,er_n10_p0.4_seed3,dense-high,512,1,ideal,0.05,7.443359375,7.294921875,-0.1484375,0
COMB-C1,er_n10_p0.4_seed3,dense-high,512,1,depol-medium,0.0,7.529296875,7.41015625,-0.119140625,0
COMB-C2,er_n10_p0.4_seed3,dense-high,512,1,depol-medium,0.01,7.529296875,7.41015625,-0.119140625,0
COMB-C3,er_n10_p0.4_seed3,dense-high,512,1,depol-medium,0.05,7.529296875,7.41015625,-0.119140625,0
COMB-C1,er_n10_p0.4_seed3,dense-high,512,1,depol-high,0.0,7.57421875,7.525390625,-0.048828125,0
COMB-C2,er_n10_p0.4_seed3,dense-high,512,1,depol-high,0.01,7.57421875,7.525390625,-0.048828125,0
COMB-C3,er_n10_p0.4_seed3,dense-high,512,1,depol-high,0.05,7.57421875,7.525390625,-0.048828125,0
COMB-C1,er_n10_p0.4_seed3,dense-high,512,2,ideal,0.0,7.5703125,7.369140625,-0.201171875,0
COMB-C2,er_n10_p0.4_seed3,dense-high,512,2,ideal,0.01,7.5703125,7.369140625,-0.201171875,0
COMB-C3,er_n10_p0.4_seed3,dense-high,512,2,ideal,0.05,7.5703125,7.369140625,-0.201171875,0
COMB-C1,er_n10_p0.4_seed3,dense-high,512,2,depol-medium,0.0,7.52734375,7.41015625,-0.1171875,0
COMB-C2,er_n10_p0.4_seed3,dense-high,512,2,depol-medium,0.01,7.52734375,7.41015625,-0.1171875,0
COMB-C3,er_n10_p0.4_seed3,dense-high,512,2,depol-medium,0.05,7.52734375,7.41015625,-0.1171875,0
COMB-C1,er_n10_p0.4_seed3,dense-high,512,2,depol-high,0.0,7.572265625,7.529296875,-0.04296875,0
COMB-C2,er_n10_p0.4_seed3,dense-high,512,2,depol-high,0.01,7.572265625,7.529296875,-0.04296875,0
COMB-C3,er_n10_p0.4_seed3,dense-high,512,2,depol-high,0.05,7.572265625,7.529296875,-0.04296875,0
COMB-C1,er_n10_p0.4_seed3,dense-high,1024,0,ideal,0.0,7.5244140625,7.3994140625,-0.125,0
COMB-C2,er_n10_p0.4_seed3,dense-high,1024,0,ideal,0.01,7.5244140625,7.3994140625,-0.125,0
COMB-C3,er_n10_p0.4_seed3,dense-high,1024,0,ideal,0.05,7.5244140625,7.3994140625,-0.125,0
COMB-C1,er_n10_p0.4_seed3,dense-high,1024,0,depol-medium,0.0,7.4638671875,7.4482421875,-0.015625,0
COMB-C2,er_n10_p0.4_seed3,dense-high,1024,0,depol-medium,0.01,7.4638671875,7.4482421875,-0.015625,0
COMB-C3,er_n10_p0.4_seed3,dense-high,1024,0,depol-medium,0.05,7.4638671875,7.4482421875,-0.015625,0
COMB-C1,er_n10_p0.4_seed3,dense-high,1024,0,depol-high,0.0,7.474609375,7.560546875,0.0859375,1
COMB-C2,er_n10_p0.4_seed3,dense-high,1024,0,depol-high,0.01,7.474609375,7.560546875,0.0859375,1
COMB-C3,er_n10_p0.4_seed3,dense-high,1024,0,depol-high,0.05,7.474609375,7.560546875,0.0859375,1
COMB-C1,er_n10_p0.4_seed3,dense-high,1024,1,ideal,0.0,7.435546875,7.3505859375,-0.0849609375,0
COMB-C2,er_n10_p0.4_seed3,dense-high,1024,1,ideal,0.01,7.435546875,7.3505859375,-0.0849609375,0
COMB-C3,er_n10_p0.4_seed3,dense-high,1024,1,ideal,0.05,7.435546875,7.3505859375,-0.0849609375,0
COMB-C1,er_n10_p0.4_seed3,dense-high,1024,1,depol-medium,0.0,7.46484375,7.4501953125,-0.0146484375,0
COMB-C2,er_n10_p0.4_seed3,dense-high,1024,1,depol-medium,0.01,7.46484375,7.4501953125,-0.0146484375,0
COMB-C3,er_n10_p0.4_seed3,dense-high,1024,1,depol-medium,0.05,7.46484375,7.4501953125,-0.0146484375,0
COMB-C1,er_n10_p0.4_seed3,dense-high,1024,1,depol-high,0.0,7.4755859375,7.5615234375,0.0859375,1
COMB-C2,er_n10_p0.4_seed3,dense-high,1024,1,depol-high,0.01,7.4755859375,7.5615234375,0.0859375,1
COMB-C3,er_n10_p0.4_seed3,dense-high,1024,1,depol-high,0.05,7.4755859375,7.5615234375,0.0859375,1
COMB-C1,er_n10_p0.4_seed3,dense-high,1024,2,ideal,0.0,7.6005859375,7.5166015625,-0.083984375,0
COMB-C2,er_n10_p0.4_seed3,dense-high,1024,2,ideal,0.01,7.6005859375,7.5166015625,-0.083984375,0
COMB-C3,er_n10_p0.4_seed3,dense-high,1024,2,ideal,0.05,7.6005859375,7.5166015625,-0.083984375,0
COMB-C1,er_n10_p0.4_seed3,dense-high,1024,2,depol-medium,0.0,7.4638671875,7.453125,-0.0107421875,0
COMB-C2,er_n10_p0.4_seed3,dense-high,1024,2,depol-medium,0.01,7.4638671875,7.453125,-0.0107421875,0
COMB-C3,er_n10_p0.4_seed3,dense-high,1024,2,depol-medium,0.05,7.4638671875,7.453125,-0.0107421875,0
COMB-C1,er_n10_p0.4_seed3,dense-high,1024,2,depol-high,0.0,7.474609375,7.56640625,0.091796875,1
COMB-C2,er_n10_p0.4_seed3,dense-high,1024,2,depol-high,0.01,7.474609375,7.56640625,0.091796875,1
COMB-C3,er_n10_p0.4_seed3,dense-high,1024,2,depol-high,0.05,7.474609375,7.56640625,0.091796875,1
COMB-C1,er_n10_p0.4_seed3,constrained-basis,512,0,ideal,0.0,7.5625,7.52734375,-0.03515625,0
COMB-C2,er_n10_p0.4_seed3,constrained-basis,512,0,ideal,0.01,7.5625,7.52734375,-0.03515625,0
COMB-C3,er_n10_p0.4_seed3,constrained-basis,512,0,ideal,0.05,7.5625,7.52734375,-0.03515625,0
COMB-C1,er_n10_p0.4_seed3,constrained-basis,512,0,depol-medium,0.0,7.56640625,7.490234375,-0.076171875,0
COMB-C2,er_n10_p0.4_seed3,constrained-basis,512,0,depol-medium,0.01,7.56640625,7.490234375,-0.076171875,0
COMB-C3,er_n10_p0.4_seed3,constrained-basis,512,0,depol-medium,0.05,7.56640625,7.490234375,-0.076171875,0
COMB-C1,er_n10_p0.4_seed3,constrained-basis,512,0,depol-high,0.0,7.546875,7.564453125,0.017578125,1
COMB-C2,er_n10_p0.4_seed3,constrained-basis,512,0,depol-high,0.01,7.546875,7.564453125,0.017578125,1
COMB-C3,er_n10_p0.4_seed3,constrained-basis,512,0,depol-high,0.05,7.546875,7.564453125,0.017578125,0
COMB-C1,er_n10_p0.4_seed3,constrained-basis,512,1,ideal,0.0,7.443359375,7.294921875,-0.1484375,0
COMB-C2,er_n10_p0.4_seed3,constrained-basis,512,1,ideal,0.01,7.443359375,7.294921875,-0.1484375,0
COMB-C3,er_n10_p0.4_seed3,constrained-basis,512,1,ideal,0.05,7.443359375,7.294921875,-0.1484375,0
COMB-C1,er_n10_p0.4_seed3,constrained-basis,512,1,depol-medium,0.0,7.564453125,7.494140625,-0.0703125,0
COMB-C2,er_n10_p0.4_seed3,constrained-basis,512,1,depol-medium,0.01,7.564453125,7.494140625,-0.0703125,0
COMB-C3,er_n10_p0.4_seed3,constrained-basis,512,1,depol-medium,0.05,7.564453125,7.494140625,-0.0703125,0
COMB-C1,er_n10_p0.4_seed3,constrained-basis,512,1,depol-high,0.0,7.544921875,7.576171875,0.03125,1
COMB-C2,er_n10_p0.4_seed3,constrained-basis,512,1,depol-high,0.01,7.544921875,7.576171875,0.03125,1
COMB-C3,er_n10_p0.4_seed3,constrained-basis,512,1,depol-high,0.05,7.544921875,7.576171875,0.03125,0
COMB-C1,er_n10_p0.4_seed3,constrained-basis,512,2,ideal,0.0,7.5703125,7.369140625,-0.201171875,0
COMB-C2,er_n10_p0.4_seed3,constrained-basis,512,2,ideal,0.01,7.5703125,7.369140625,-0.201171875,0
COMB-C3,er_n10_p0.4_seed3,constrained-basis,512,2,ideal,0.05,7.5703125,7.369140625,-0.201171875,0
COMB-C1,er_n10_p0.4_seed3,constrained-basis,512,2,depol-medium,0.0,7.56640625,7.494140625,-0.072265625,0
COMB-C2,er_n10_p0.4_seed3,constrained-basis,512,2,depol-medium,0.01,7.56640625,7.494140625,-0.072265625,0
COMB-C3,er_n10_p0.4_seed3,constrained-basis,512,2,depol-medium,0.05,7.56640625,7.494140625,-0.072265625,0
COMB-C1,er_n10_p0.4_seed3,constrained-basis,512,2,depol-high,0.0,7.5390625,7.576171875,0.037109375,1
COMB-C2,er_n10_p0.4_seed3,constrained-basis,512,2,depol-high,0.01,7.5390625,7.576171875,0.037109375,1
COMB-C3,er_n10_p0.4_seed3,constrained-basis,512,2,depol-high,0.05,7.5390625,7.576171875,0.037109375,0
COMB-C1,er_n10_p0.4_seed3,constrained-basis,1024,0,ideal,0.0,7.5244140625,7.3994140625,-0.125,0
COMB-C2,er_n10_p0.4_seed3,constrained-basis,1024,0,ideal,0.01,7.5244140625,7.3994140625,-0.125,0
COMB-C3,er_n10_p0.4_seed3,constrained-basis,1024,0,ideal,0.05,7.5244140625,7.3994140625,-0.125,0
COMB-C1,er_n10_p0.4_seed3,constrained-basis,1024,0,depol-medium,0.0,7.5810546875,7.443359375,-0.1376953125,0
COMB-C2,er_n10_p0.4_seed3,constrained-basis,1024,0,depol-medium,0.01,7.5810546875,7.443359375,-0.1376953125,0
COMB-C3,er_n10_p0.4_seed3,constrained-basis,1024,0,depol-medium,0.05,7.5810546875,7.443359375,-0.1376953125,0
COMB-C1,er_n10_p0.4_seed3,constrained-basis,1024,0,depol-high,0.0,7.5888671875,7.505859375,-0.0830078125,0
COMB-C2,er_n10_p0.4_seed3,constrained-basis,1024,0,depol-high,0.01,7.5888671875,7.505859375,-0.0830078125,0
COMB-C3,er_n10_p0.4_seed3,constrained-basis,1024,0,depol-high,0.05,7.5888671875,7.505859375,-0.0830078125,0
COMB-C1,er_n10_p0.4_seed3,constrained-basis,1024,1,ideal,0.0,7.435546875,7.3505859375,-0.0849609375,0
COMB-C2,er_n10_p0.4_seed3,constrained-basis,1024,1,ideal,0.01,7.435546875,7.3505859375,-0.0849609375,0
COMB-C3,er_n10_p0.4_seed3,constrained-basis,1024,1,ideal,0.05,7.435546875,7.3505859375,-0.0849609375,0
COMB-C1,er_n10_p0.4_seed3,constrained-basis,1024,1,depol-medium,0.0,7.5751953125,7.4462890625,-0.12890625,0
COMB-C2,er_n10_p0.4_seed3,constrained-basis,1024,1,depol-medium,0.01,7.5751953125,7.4462890625,-0.12890625,0
COMB-C3,er_n10_p0.4_seed3,constrained-basis,1024,1,depol-medium,0.05,7.5751953125,7.4462890625,-0.12890625,0
COMB-C1,er_n10_p0.4_seed3,constrained-basis,1024,1,depol-high,0.0,7.5830078125,7.5126953125,-0.0703125,0
COMB-C2,er_n10_p0.4_seed3,constrained-basis,1024,1,depol-high,0.01,7.5830078125,7.5126953125,-0.0703125,0
COMB-C3,er_n10_p0.4_seed3,constrained-basis,1024,1,depol-high,0.05,7.5830078125,7.5126953125,-0.0703125,0
COMB-C1,er_n10_p0.4_seed3,constrained-basis,1024,2,ideal,0.0,7.6005859375,7.5166015625,-0.083984375,0
COMB-C2,er_n10_p0.4_seed3,constrained-basis,1024,2,ideal,0.01,7.6005859375,7.5166015625,-0.083984375,0
COMB-C3,er_n10_p0.4_seed3,constrained-basis,1024,2,ideal,0.05,7.6005859375,7.5166015625,-0.083984375,0
COMB-C1,er_n10_p0.4_seed3,constrained-basis,1024,2,depol-medium,0.0,7.5693359375,7.4462890625,-0.123046875,0
COMB-C2,er_n10_p0.4_seed3,constrained-basis,1024,2,depol-medium,0.01,7.5693359375,7.4462890625,-0.123046875,0
COMB-C3,er_n10_p0.4_seed3,constrained-basis,1024,2,depol-medium,0.05,7.5693359375,7.4462890625,-0.123046875,0
COMB-C1,er_n10_p0.4_seed3,constrained-basis,1024,2,depol-high,0.0,7.576171875,7.5107421875,-0.0654296875,0
COMB-C2,er_n10_p0.4_seed3,constrained-basis,1024,2,depol-high,0.01,7.576171875,7.5107421875,-0.0654296875,0
COMB-C3,er_n10_p0.4_seed3,constrained-basis,1024,2,depol-high,0.05,7.576171875,7.5107421875,-0.0654296875,0
COMB-C1,er_n10_p0.4_seed4,default-low,512,0,ideal,0.0,8.078125,8.19921875,0.12109375,1
COMB-C2,er_n10_p0.4_seed4,default-low,512,0,ideal,0.01,8.078125,8.19921875,0.12109375,1
COMB-C3,er_n10_p0.4_seed4,default-low,512,0,ideal,0.05,8.078125,8.19921875,0.12109375,1
COMB-C1,er_n10_p0.4_seed4,default-low,512,0,depol-medium,0.0,8.095703125,8.3515625,0.255859375,1
COMB-C2,er_n10_p0.4_seed4,default-low,512,0,depol-medium,0.01,8.095703125,8.3515625,0.255859375,1
COMB-C3,er_n10_p0.4_seed4,default-low,512,0,depol-medium,0.05,8.095703125,8.3515625,0.255859375,1
COMB-C1,er_n10_p0.4_seed4,default-low,512,0,depol-high,0.0,8.1953125,8.380859375,0.185546875,1
COMB-C2,er_n10_p0.4_seed4,default-low,512,0,depol-high,0.01,8.1953125,8.380859375,0.185546875,1
COMB-C3,er_n10_p0.4_seed4,default-low,512,0,depol-high,0.05,8.1953125,8.380859375,0.185546875,1
COMB-C1,er_n10_p0.4_seed4,default-low,512,1,ideal,0.0,8.15234375,8.060546875,-0.091796875,0
COMB-C2,er_n10_p0.4_seed4,default-low,512,1,ideal,0.01,8.15234375,8.060546875,-0.091796875,0
COMB-C3,er_n10_p0.4_seed4,default-low,512,1,ideal,0.05,8.15234375,8.060546875,-0.091796875,0
COMB-C1,er_n10_p0.4_seed4,default-low,512,1,depol-medium,0.0,8.087890625,8.353515625,0.265625,1
COMB-C2,er_n10_p0.4_seed4,default-low,512,1,depol-medium,0.01,8.087890625,8.353515625,0.265625,1
COMB-C3,er_n10_p0.4_seed4,default-low,512,1,depol-medium,0.05,8.087890625,8.353515625,0.265625,1
COMB-C1,er_n10_p0.4_seed4,default-low,512,1,depol-high,0.0,8.18359375,8.380859375,0.197265625,1
COMB-C2,er_n10_p0.4_seed4,default-low,512,1,depol-high,0.01,8.18359375,8.380859375,0.197265625,1
COMB-C3,er_n10_p0.4_seed4,default-low,512,1,depol-high,0.05,8.18359375,8.380859375,0.197265625,1
COMB-C1,er_n10_p0.4_seed4,default-low,512,2,ideal,0.0,7.75390625,8.091796875,0.337890625,1
COMB-C2,er_n10_p0.4_seed4,default-low,512,2,ideal,0.01,7.75390625,8.091796875,0.337890625,1
COMB-C3,er_n10_p0.4_seed4,default-low,512,2,ideal,0.05,7.75390625,8.091796875,0.337890625,1
COMB-C1,er_n10_p0.4_seed4,default-low,512,2,depol-medium,0.0,8.09375,8.365234375,0.271484375,1
COMB-C2,er_n10_p0.4_seed4,default-low,512,2,depol-medium,0.01,8.09375,8.365234375,0.271484375,1
COMB-C3,er_n10_p0.4_seed4,default-low,512,2,depol-medium,0.05,8.09375,8.365234375,0.271484375,1
COMB-C1,er_n10_p0.4_seed4,default-low,512,2,depol-high,0.0,8.1875,8.388671875,0.201171875,1
COMB-C2,er_n10_p0.4_seed4,default-low,512,2,depol-high,0.01,8.1875,8.388671875,0.201171875,1
COMB-C3,er_n10_p0.4_seed4,default-low,512,2,depol-high,0.05,8.1875,8.388671875,0.201171875,1
COMB-C1,er_n10_p0.4_seed4,default-low,1024,0,ideal,0.0,8.0615234375,8.1064453125,0.044921875,1
COMB-C2,er_n10_p0.4_seed4,default-low,1024,0,ideal,0.01,8.0615234375,8.1064453125,0.044921875,1
COMB-C3,er_n10_p0.4_seed4,default-low,1024,0,ideal,0.05,8.0615234375,8.1064453125,0.044921875,0
COMB-C1,er_n10_p0.4_seed4,default-low,1024,0,depol-medium,0.0,8.1044921875,8.115234375,0.0107421875,1
COMB-C2,er_n10_p0.4_seed4,default-low,1024,0,depol-medium,0.01,8.1044921875,8.115234375,0.0107421875,1
COMB-C3,er_n10_p0.4_seed4,default-low,1024,0,depol-medium,0.05,8.1044921875,8.115234375,0.0107421875,0
COMB-C1,er_n10_p0.4_seed4,default-low,1024,0,depol-high,0.0,8.2041015625,8.2119140625,0.0078125,1
COMB-C2,er_n10_p0.4_seed4,default-low,1024,0,depol-high,0.01,8.2041015625,8.2119140625,0.0078125,0
COMB-C3,er_n10_p0.4_seed4,default-low,1024,0,depol-high,0.05,8.2041015625,8.2119140625,0.0078125,0
COMB-C1,er_n10_p0.4_seed4,default-low,1024,1,ideal,0.0,8.0908203125,8.0458984375,-0.044921875,0
COMB-C2,er_n10_p0.4_seed4,default-low,1024,1,ideal,0.01,8.0908203125,8.0458984375,-0.044921875,0
COMB-C3,er_n10_p0.4_seed4,default-low,1024,1,ideal,0.05,8.0908203125,8.0458984375,-0.044921875,0
COMB-C1,er_n10_p0.4_seed4,default-low,1024,1,depol-medium,0.0,8.1005859375,8.12109375,0.0205078125,1
COMB-C2,er_n10_p0.4_seed4,default-low,1024,1,depol-medium,0.01,8.1005859375,8.12109375,0.0205078125,1
COMB-C3,er_n10_p0.4_seed4,default-low,1024,1,depol-medium,0.05,8.1005859375,8.12109375,0.0205078125,0
COMB-C1,er_n10_p0.4_seed4,default-low,1024,1,depol-high,0.0,8.19921875,8.216796875,0.017578125,1
COMB-C2,er_n10_p0.4_seed4,default-low,1024,1,depol-high,0.01,8.19921875,8.216796875,0.017578125,1
COMB-C3,er_n10_p0.4_seed4,default-low,1024,1,depol-high,0.05,8.19921875,8.216796875,0.017578125,0
COMB-C1,er_n10_p0.4_seed4,default-low,1024,2,ideal,0.0,7.955078125,8.0732421875,0.1181640625,1
COMB-C2,er_n10_p0.4_seed4,default-low,1024,2,ideal,0.01,7.955078125,8.0732421875,0.1181640625,1
COMB-C3,er_n10_p0.4_seed4,default-low,1024,2,ideal,0.05,7.955078125,8.0732421875,0.1181640625,1
COMB-C1,er_n10_p0.4_seed4,default-low,1024,2,depol-medium,0.0,8.1015625,8.1220703125,0.0205078125,1
COMB-C2,er_n10_p0.4_seed4,default-low,1024,2,depol-medium,0.01,8.1015625,8.1220703125,0.0205078125,1
COMB-C3,er_n10_p0.4_seed4,default-low,1024,2,depol-medium,0.05,8.1015625,8.1220703125,0.0205078125,0
COMB-C1,er_n10_p0.4_seed4,default-low,1024,2,depol-high,0.0,8.2001953125,8.216796875,0.0166015625,1
COMB-C2,er_n10_p0.4_seed4,default-low,1024,2,depol-high,0.01,8.2001953125,8.216796875,0.0166015625,1
COMB-C3,er_n10_p0.4_seed4,default-low,1024,2,depol-high,0.05,8.2001953125,8.216796875,0.0166015625,0
COMB-C1,er_n10_p0.4_seed4,sabre-mid,512,0,ideal,0.0,8.078125,8.19921875,0.12109375,1
COMB-C2,er_n10_p0.4_seed4,sabre-mid,512,0,ideal,0.01,8.078125,8.19921875,0.12109375,1
COMB-C3,er_n10_p0.4_seed4,sabre-mid,512,0,ideal,0.05,8.078125,8.19921875,0.12109375,1
COMB-C1,er_n10_p0.4_seed4,sabre-mid,512,0,depol-medium,0.0,8.095703125,8.3515625,0.255859375,1
COMB-C2,er_n10_p0.4_seed4,sabre-mid,512,0,depol-medium,0.01,8.095703125,8.3515625,0.255859375,1
COMB-C3,er_n10_p0.4_seed4,sabre-mid,512,0,depol-medium,0.05,8.095703125,8.3515625,0.255859375,1
COMB-C1,er_n10_p0.4_seed4,sabre-mid,512,0,depol-high,0.0,8.1953125,8.380859375,0.185546875,1
COMB-C2,er_n10_p0.4_seed4,sabre-mid,512,0,depol-high,0.01,8.1953125,8.380859375,0.185546875,1
COMB-C3,er_n10_p0.4_seed4,sabre-mid,512,0,depol-high,0.05,8.1953125,8.380859375,0.185546875,1
COMB-C1,er_n10_p0.4_seed4,sabre-mid,512,1,ideal,0.0,8.15234375,8.060546875,-0.091796875,0
COMB-C2,er_n10_p0.4_seed4,sabre-mid,512,1,ideal,0.01,8.15234375,8.060546875,-0.091796875,0
COMB-C3,er_n10_p0.4_seed4,sabre-mid,512,1,ideal,0.05,8.15234375,8.060546875,-0.091796875,0
COMB-C1,er_n10_p0.4_seed4,sabre-mid,512,1,depol-medium,0.0,8.087890625,8.353515625,0.265625,1
COMB-C2,er_n10_p0.4_seed4,sabre-mid,512,1,depol-medium,0.01,8.087890625,8.353515625,0.265625,1
COMB-C3,er_n10_p0.4_seed4,sabre-mid,512,1,depol-medium,0.05,8.087890625,8.353515625,0.265625,1
COMB-C1,er_n10_p0.4_seed4,sabre-mid,512,1,depol-high,0.0,8.18359375,8.380859375,0.197265625,1
COMB-C2,er_n10_p0.4_seed4,sabre-mid,512,1,depol-high,0.01,8.18359375,8.380859375,0.197265625,1
COMB-C3,er_n10_p0.4_seed4,sabre-mid,512,1,depol-high,0.05,8.18359375,8.380859375,0.197265625,1
COMB-C1,er_n10_p0.4_seed4,sabre-mid,512,2,ideal,0.0,7.75390625,8.091796875,0.337890625,1
COMB-C2,er_n10_p0.4_seed4,sabre-mid,512,2,ideal,0.01,7.75390625,8.091796875,0.337890625,1
COMB-C3,er_n10_p0.4_seed4,sabre-mid,512,2,ideal,0.05,7.75390625,8.091796875,0.337890625,1
COMB-C1,er_n10_p0.4_seed4,sabre-mid,512,2,depol-medium,0.0,8.09375,8.365234375,0.271484375,1
COMB-C2,er_n10_p0.4_seed4,sabre-mid,512,2,depol-medium,0.01,8.09375,8.365234375,0.271484375,1
COMB-C3,er_n10_p0.4_seed4,sabre-mid,512,2,depol-medium,0.05,8.09375,8.365234375,0.271484375,1
COMB-C1,er_n10_p0.4_seed4,sabre-mid,512,2,depol-high,0.0,8.1875,8.388671875,0.201171875,1
COMB-C2,er_n10_p0.4_seed4,sabre-mid,512,2,depol-high,0.01,8.1875,8.388671875,0.201171875,1
COMB-C3,er_n10_p0.4_seed4,sabre-mid,512,2,depol-high,0.05,8.1875,8.388671875,0.201171875,1
COMB-C1,er_n10_p0.4_seed4,sabre-mid,1024,0,ideal,0.0,8.0615234375,8.1064453125,0.044921875,1
COMB-C2,er_n10_p0.4_seed4,sabre-mid,1024,0,ideal,0.01,8.0615234375,8.1064453125,0.044921875,1
COMB-C3,er_n10_p0.4_seed4,sabre-mid,1024,0,ideal,0.05,8.0615234375,8.1064453125,0.044921875,0
COMB-C1,er_n10_p0.4_seed4,sabre-mid,1024,0,depol-medium,0.0,8.1044921875,8.115234375,0.0107421875,1
COMB-C2,er_n10_p0.4_seed4,sabre-mid,1024,0,depol-medium,0.01,8.1044921875,8.115234375,0.0107421875,1
COMB-C3,er_n10_p0.4_seed4,sabre-mid,1024,0,depol-medium,0.05,8.1044921875,8.115234375,0.0107421875,0
COMB-C1,er_n10_p0.4_seed4,sabre-mid,1024,0,depol-high,0.0,8.2041015625,8.2119140625,0.0078125,1
COMB-C2,er_n10_p0.4_seed4,sabre-mid,1024,0,depol-high,0.01,8.2041015625,8.2119140625,0.0078125,0
COMB-C3,er_n10_p0.4_seed4,sabre-mid,1024,0,depol-high,0.05,8.2041015625,8.2119140625,0.0078125,0
COMB-C1,er_n10_p0.4_seed4,sabre-mid,1024,1,ideal,0.0,8.0908203125,8.0458984375,-0.044921875,0
COMB-C2,er_n10_p0.4_seed4,sabre-mid,1024,1,ideal,0.01,8.0908203125,8.0458984375,-0.044921875,0
COMB-C3,er_n10_p0.4_seed4,sabre-mid,1024,1,ideal,0.05,8.0908203125,8.0458984375,-0.044921875,0
COMB-C1,er_n10_p0.4_seed4,sabre-mid,1024,1,depol-medium,0.0,8.1005859375,8.12109375,0.0205078125,1
