claim_id,instance_id,optimizer,init_seed,delta,p1_best_expected_cut,p2_best_expected_cut,p1_n_evals,p2_n_evals,margin,preserves_direction
ALGO-C1,er_n10_p0.3_seed2,Nelder-Mead,7,0.0,6.390009412953275,6.864565103253597,51,54,0.4745556903003214,1
ALGO-C2,er_n10_p0.3_seed2,Nelder-Mead,7,0.01,6.390009412953275,6.864565103253597,51,54,0.4745556903003214,1
ALGO-C3,er_n10_p0.3_seed2,Nelder-Mead,7,0.05,6.390009412953275,6.864565103253597,51,54,0.4745556903003214,1
ALGO-C1,er_n10_p0.3_seed2,Nelder-Mead,8,0.0,6.390009398302466,7.397736721609541,44,55,1.0077273233070754,1
ALGO-C2,er_n10_p0.3_seed2,Nelder-Mead,8,0.01,6.390009398302466,7.397736721609541,44,55,1.0077273233070754,1
ALGO-C3,er_n10_p0.3_seed2,Nelder-Mead,8,0.05,6.390009398302466,7.397736721609541,44,55,1.0077273233070754,1
ALGO-C1,er_n10_p0.3_seed2,Nelder-Mead,9,0.0,7.059520404588688,7.824653201326372,55,54,0.7651327967376842,1
ALGO-C2,er_n10_p0.3_seed2,Nelder-Mead,9,0.01,7.059520404588688,7.824653201326372,55,54,0.7651327967376842,1
ALGO-C3,er_n10_p0.3_seed2,Nelder-Mead,9,0.05,7.059520404588688,7.824653201326372,55,54,0.7651327967376842,1
ALGO-C1,er_n10_p0.3_seed2,Powell,0,0.0,7.05952163918815,7.443288559476081,87,123,0.3837669202879317,1
ALGO-C2,er_n10_p0.3_seed2,Powell,0,0.01,7.05952163918815,7.443288559476081,87,123,0.3837669202879317,1
ALGO-C3,er_n10_p0.3_seed2,Powell,0,0.05,7.05952163918815,7.443288559476081,87,123,0.3837669202879317,1
ALGO-C1,er_n10_p0.3_seed2,Powell,1,0.0,7.059521639187462,7.846229540490038,108,115,0.7867079013025755,1
ALGO-C2,er_n10_p0.3_seed2,Powell,1,0.01,7.059521639187462,7.846229540490038,108,115,0.7867079013025755,1
ALGO-C3,er_n10_p0.3_seed2,Powell,1,0.05,7.059521639187462,7.846229540490038,108,115,0.7867079013025755,1
ALGO-C1,er_n10_p0.3_seed2,Powell,2,0.0,7.059521639184489,6.865623677325771,69,425,-0.19389796185871777,0
ALGO-C2,er_n10_p0.3_seed2,Powell,2,0.01,7.059521639184489,6.865623677325771,69,425,-0.19389796185871777,0
ALGO-C3,er_n10_p0.3_seed2,Powell,2,0.05,7.059521639184489,6.865623677325771,69,425,-0.19389796185871777,0
ALGO-C1,er_n10_p0.3_seed2,Powell,3,0.0,7.05952163842782,6.861786403301062,82,439,-0.19773523512675784,0
ALGO-C2,er_n10_p0.3_seed2,Powell,3,0.01,7.05952163842782,6.861786403301062,82,439,-0.19773523512675784,0
ALGO-C3,er_n10_p0.3_seed2,Powell,3,0.05,7.05952163842782,6.861786403301062,82,439,-0.19773523512675784,0
ALGO-C1,er_n10_p0.3_seed2,Powell,4,0.0,7.059521639188026,7.846287239691532,67,162,0.7867656005035055,1
ALGO-C2,er_n10_p0.3_seed2,Powell,4,0.01,7.059521639188026,7.846287239691532,67,162,0.7867656005035055,1
ALGO-C3,er_n10_p0.3_seed2,Powell,4,0.05,7.059521639188026,7.846287239691532,67,162,0.7867656005035055,1
ALGO-C1,er_n10_p0.3_seed2,Powell,5,0.0,7.059521638980182,6.865883863413462,68,243,-0.19363777556672002,0
ALGO-C2,er_n10_p0.3_seed2,Powell,5,0.01,7.059521638980182,6.865883863413462,68,243,-0.19363777556672002,0
ALGO-C3,er_n10_p0.3_seed2,Powell,5,0.05,7.059521638980182,6.865883863413462,68,243,-0.19363777556672002,0
ALGO-C1,er_n10_p0.3_seed2,Powell,6,0.0,6.390009684260352,7.932986844115182,49,204,1.5429771598548294,1
ALGO-C2,er_n10_p0.3_seed2,Powell,6,0.01,6.390009684260352,7.932986844115182,49,204,1.5429771598548294,1
ALGO-C3,er_n10_p0.3_seed2,Powell,6,0.05,6.390009684260352,7.932986844115182,49,204,1.5429771598548294,1
ALGO-C1,er_n10_p0.3_seed2,Powell,7,0.0,7.059521639186092,7.846124801150697,68,327,0.7866031619646057,1
ALGO-C2,er_n10_p0.3_seed2,Powell,7,0.01,7.059521639186092,7.846124801150697,68,327,0.7866031619646057,1
ALGO-C3,er_n10_p0.3_seed2,Powell,7,0.05,7.059521639186092,7.846124801150697,68,327,0.7866031619646057,1
ALGO-C1,er_n10_p0.3_seed2,Powell,8,0.0,7.059521638468729,7.539145981788496,61,297,0.47962434331976755,1
ALGO-C2,er_n10_p0.3_seed2,Powell,8,0.01,7.059521638468729,7.539145981788496,61,297,0.47962434331976755,1
ALGO-C3,er_n10_p0.3_seed2,Powell,8,0.05,7.059521638468729,7.539145981788496,61,297,0.47962434331976755,1
ALGO-C1,er_n10_p0.3_seed2,Powell,9,0.0,7.059521638223232,7.539150043369121,58,248,0.4796284051458892,1
ALGO-C2,er_n10_p0.3_seed2,Powell,9,0.01,7.059521638223232,7.539150043369121,58,248,0.4796284051458892,1
ALGO-C3,er_n10_p0.3_seed2,Powell,9,0.05,7.059521638223232,7.539150043369121,58,248,0.4796284051458892,1
ALGO-C1,er_n10_p0.3_seed3,COBYLA,0,0.0,5.867284346379893,7.6177422134922255,30,30,1.750457867112332,1
ALGO-C2,er_n10_p0.3_seed3,COBYLA,0,0.01,5.867284346379893,7.6177422134922255,30,30,1.750457867112332,1
ALGO-C3,er_n10_p0.3_seed3,COBYLA,0,0.05,5.867284346379893,7.6177422134922255,30,30,1.750457867112332,1
ALGO-C1,er_n10_p0.3_seed3,COBYLA,1,0.0,5.867284360431078,6.211158875940473,30,30,0.34387451550939563,1
ALGO-C2,er_n10_p0.3_seed3,COBYLA,1,0.01,5.867284360431078,6.211158875940473,30,30,0.34387451550939563,1
ALGO-C3,er_n10_p0.3_seed3,COBYLA,1,0.05,5.867284360431078,6.211158875940473,30,30,0.34387451550939563,1
ALGO-C1,er_n10_p0.3_seed3,COBYLA,2,0.0,7.613073510684122,7.603822158729287,30,30,-0.009251351954834952,0
ALGO-C2,er_n10_p0.3_seed3,COBYLA,2,0.01,7.613073510684122,7.603822158729287,30,30,-0.009251351954834952,0
ALGO-C3,er_n10_p0.3_seed3,COBYLA,2,0.05,7.613073510684122,7.603822158729287,30,30,-0.009251351954834952,0
ALGO-C1,er_n10_p0.3_seed3,COBYLA,3,0.0,7.613074800959814,7.617577298405639,30,30,0.004502497445824538,1
ALGO-C2,er_n10_p0.3_seed3,COBYLA,3,0.01,7.613074800959814,7.617577298405639,30,30,0.004502497445824538,0
ALGO-C3,er_n10_p0.3_seed3,COBYLA,3,0.05,7.613074800959814,7.617577298405639,30,30,0.004502497445824538,0
ALGO-C1,er_n10_p0.3_seed3,COBYLA,4,0.0,7.6130750186165015,7.611646213778154,30,30,-0.0014288048383477303,0
ALGO-C2,er_n10_p0.3_seed3,COBYLA,4,0.01,7.6130750186165015,7.611646213778154,30,30,-0.0014288048383477303,0
ALGO-C3,er_n10_p0.3_seed3,COBYLA,4,0.05,7.6130750186165015,7.611646213778154,30,30,-0.0014288048383477303,0
ALGO-C1,er_n10_p0.3_seed3,COBYLA,5,0.0,5.867283496826785,8.329973869751223,30,30,2.4626903729244383,1
ALGO-C2,er_n10_p0.3_seed3,COBYLA,5,0.01,5.867283496826785,8.329973869751223,30,30,2.4626903729244383,1
ALGO-C3,er_n10_p0.3_seed3,COBYLA,5,0.05,5.867283496826785,8.329973869751223,30,30,2.4626903729244383,1
ALGO-C1,er_n10_p0.3_seed3,COBYLA,6,0.0,5.867284295330671,7.61526341511187,30,30,1.7479791197811991,1
ALGO-C2,er_n10_p0.3_seed3,COBYLA,6,0.01,5.867284295330671,7.61526341511187,30,30,1.7479791197811991,1
ALGO-C3,er_n10_p0.3_seed3,COBYLA,6,0.05,5.867284295330671,7.61526341511187,30,30,1.7479791197811991,1
ALGO-C1,er_n10_p0.3_seed3,COBYLA,7,0.0,5.867284093608081,5.875307993168414,30,30,0.00802389956033256,1
ALGO-C2,er_n10_p0.3_seed3,COBYLA,7,0.01,5.867284093608081,5.875307993168414,30,30,0.00802389956033256,0
ALGO-C3,er_n10_p0.3_seed3,COBYLA,7,0.05,5.867284093608081,5.875307993168414,30,30,0.00802389956033256,0
ALGO-C1,er_n10_p0.3_seed3,COBYLA,8,0.0,5.8672843152657235,5.88365866634293,30,30,0.016374351077206306,1
ALGO-C2,er_n10_p0.3_seed3,COBYLA,8,0.01,5.8672843152657235,5.88365866634293,30,30,0.016374351077206306,1
ALGO-C3,er_n10_p0.3_seed3,COBYLA,8,0.05,5.8672843152657235,5.88365866634293,30,30,0.016374351077206306,0
ALGO-C1,er_n10_p0.3_seed3,COBYLA,9,0.0,7.6130569846857306,8.07585635338127,30,30,0.4627993686955403,1
ALGO-C2,er_n10_p0.3_seed3,COBYLA,9,0.01,7.6130569846857306,8.07585635338127,30,30,0.4627993686955403,1
ALGO-C3,er_n10_p0.3_seed3,COBYLA,9,0.05,7.6130569846857306,8.07585635338127,30,30,0.4627993686955403,1
ALGO-C1,er_n10_p0.3_seed3,Nelder-Mead,0,0.0,5.867283881774577,7.901850000476681,47,48,2.034566118702104,1
ALGO-C2,er_n10_p0.3_seed3,Nelder-Mead,0,0.01,5.867283881774577,7.901850000476681,47,48,2.034566118702104,1
ALGO-C3,er_n10_p0.3_seed3,Nelder-Mead,0,0.05,5.867283881774577,7.901850000476681,47,48,2.034566118702104,1
ALGO-C1,er_n10_p0.3_seed3,Nelder-Mead,1,0.0,5.8672842269460705,5.922005275704199,48,51,0.05472104875812889,1
ALGO-C2,er_n10_p0.3_seed3,Nelder-Mead,1,0.01,5.8672842269460705,5.922005275704199,48,51,0.05472104875812889,1
ALGO-C3,er_n10_p0.3_seed3,Nelder-Mead,1,0.05,5.8672842269460705,5.922005275704199,48,51,0.05472104875812889,1
ALGO-C1,er_n10_p0.3_seed3,Nelder-Mead,2,0.0,7.613071817404833,7.400031088649417,47,53,-0.21304072875541635,0
ALGO-C2,er_n10_p0.3_seed3,Nelder-Mead,2,0.01,7.613071817404833,7.400031088649417,47,53,-0.21304072875541635,0
ALGO-C3,er_n10_p0.3_seed3,Nelder-Mead,2,0.05,7.613071817404833,7.400031088649417,47,53,-0.21304072875541635,0
ALGO-C1,er_n10_p0.3_seed3,Nelder-Mead,3,0.0,7.613069700079011,8.001446509177834,56,53,0.38837680909882266,1
ALGO-C2,er_n10_p0.3_seed3,Nelder-Mead,3,0.01,7.613069700079011,8.001446509177834,56,53,0.38837680909882266,1
ALGO-C3,er_n10_p0.3_seed3,Nelder-Mead,3,0.05,7.613069700079011,8.001446509177834,56,53,0.38837680909882266,1
ALGO-C1,er_n10_p0.3_seed3,Nelder-Mead,4,0.0,7.613074077492177,7.458585599477308,45,51,-0.1544884780148692,0
ALGO-C2,er_n10_p0.3_seed3,Nelder-Mead,4,0.01,7.613074077492177,7.458585599477308,45,51,-0.1544884780148692,0
ALGO-C3,er_n10_p0.3_seed3,Nelder-Mead,4,0.05,7.613074077492177,7.458585599477308,45,51,-0.1544884780148692,0
ALGO-C1,er_n10_p0.3_seed3,Nelder-Mead,5,0.0,5.86728404569495,5.978059831355246,46,50,0.11077578566029622,1
ALGO-C2,er_n10_p0.3_seed3,Nelder-Mead,5,0.01,5.86728404569495,5.978059831355246,46,50,0.11077578566029622,1
ALGO-C3,er_n10_p0.3_seed3,Nelder-Mead,5,0.05,5.86728404569495,5.978059831355246,46,50,0.11077578566029622,1
ALGO-C1,er_n10_p0.3_seed3,Nelder-Mead,6,0.0,5.867283892723683,8.141555921257618,38,50,2.274272028533935,1
ALGO-C2,er_n10_p0.3_seed3,Nelder-Mead,6,0.01,5.867283892723683,8.141555921257618,38,50,2.274272028533935,1
ALGO-C3,er_n10_p0.3_seed3,Nelder-Mead,6,0.05,5.867283892723683,8.141555921257618,38,50,2.274272028533935,1
ALGO-C1,er_n10_p0.3_seed3,Nelder-Mead,7,0.0,5.867284029617336,5.89360345015393,39,52,0.026319420536593974,1
ALGO-C2,er_n10_p0.3_seed3,Nelder-Mead,7,0.01,5.867284029617336,5.89360345015393,39,52,0.026319420536593974,1
ALGO-C3,er_n10_p0.3_seed3,Nelder-Mead,7,0.05,5.867284029617336,5.89360345015393,39,52,0.026319420536593974,0
ALGO-C1,er_n10_p0.3_seed3,Nelder-Mead,8,0.0,5.867284039237527,5.880968249575074,47,52,0.013684210337546965,1
ALGO-C2,er_n10_p0.3_seed3,Nelder-Mead,8,0.01,5.867284039237527,5.880968249575074,47,52,0.013684210337546965,1
ALGO-C3,er_n10_p0.3_seed3,Nelder-Mead,8,0.05,5.867284039237527,5.880968249575074,47,52,0.013684210337546965,0
ALGO-C1,er_n10_p0.3_seed3,Nelder-Mead,9,0.0,7.613071473592085,8.100066975285955,58,51,0.48699550169386985,1
ALGO-C2,er_n10_p0.3_seed3,Nelder-Mead,9,0.01,7.613071473592085,8.100066975285955,58,51,0.48699550169386985,1
ALGO-C3,er_n10_p0.3_seed3,Nelder-Mead,9,0.05,7.613071473592085,8.100066975285955,58,51,0.48699550169386985,1
ALGO-C1,er_n10_p0.3_seed3,Powell,0,0.0,7.613075074699673,8.33672114639947,81,237,0.7236460716997959,1
ALGO-C2,er_n10_p0.3_seed3,Powell,0,0.01,7.613075074699673,8.33672114639947,81,237,0.7236460716997959,1
ALGO-C3,er_n10_p0.3_seed3,Powell,0,0.05,7.613075074699673,8.33672114639947,81,237,0.7236460716997959,1
ALGO-C1,er_n10_p0.3_seed3,Powell,1,0.0,7.613075074847888,8.11768167270509,81,203,0.504606597857201,1
ALGO-C2,er_n10_p0.3_seed3,Powell,1,0.01,7.613075074847888,8.11768167270509,81,203,0.504606597857201,1
ALGO-C3,er_n10_p0.3_seed3,Powell,1,0.05,7.613075074847888,8.11768167270509,81,203,0.504606597857201,1
ALGO-C1,er_n10_p0.3_seed3,Powell,2,0.0,7.613075078052913,7.6234611324468275,68,126,0.010386054393914712,1
ALGO-C2,er_n10_p0.3_seed3,Powell,2,0.01,7.613075078052913,7.6234611324468275,68,126,0.010386054393914712,1
ALGO-C3,er_n10_p0.3_seed3,Powell,2,0.05,7.613075078052913,7.6234611324468275,68,126,0.010386054393914712,0
ALGO-C1,er_n10_p0.3_seed3,Powell,3,0.0,7.613067830988892,7.623333131144736,123,166,0.010265300155843704,1
ALGO-C2,er_n10_p0.3_seed3,Powell,3,0.01,7.613067830988892,7.623333131144736,123,166,0.010265300155843704,1
ALGO-C3,er_n10_p0.3_seed3,Powell,3,0.05,7.613067830988892,7.623333131144736,123,166,0.010265300155843704,0
ALGO-C1,er_n10_p0.3_seed3,Powell,4,0.0,7.613075077961528,7.6165679842114535,66,139,0.003492906249925376,1
ALGO-C2,er_n10_p0.3_seed3,Powell,4,0.01,7.613075077961528,7.6165679842114535,66,139,0.003492906249925376,0
ALGO-C3,er_n10_p0.3_seed3,Powell,4,0.05,7.613075077961528,7.6165679842114535,66,139,0.003492906249925376,0
ALGO-C1,er_n10_p0.3_seed3,Powell,5,0.0,7.6130750780529315,8.19054156882595,68,415,0.577466490773018,1
ALGO-C2,er_n10_p0.3_seed3,Powell,5,0.01,7.6130750780529315,8.19054156882595,68,415,0.577466490773018,1
ALGO-C3,er_n10_p0.3_seed3,Powell,5,0.05,7.6130750780529315,8.19054156882595,68,415,0.577466490773018,1
ALGO-C1,er_n10_p0.3_seed3,Powell,6,0.0,7.613075078052691,8.33672519572605,67,170,0.7236501176733592,1
ALGO-C2,er_n10_p0.3_seed3,Powell,6,0.01,7.613075078052691,8.33672519572605,67,170,0.7236501176733592,1
ALGO-C3,er_n10_p0.3_seed3,Powell,6,0.05,7.613075078052691,8.33672519572605,67,170,0.7236501176733592,1
ALGO-C1,er_n10_p0.3_seed3,Powell,7,0.0,7.613075078051305,8.336699105364165,62,241,0.7236240273128596,1
ALGO-C2,er_n10_p0.3_seed3,Powell,7,0.01,7.613075078051305,8.336699105364165,62,241,0.7236240273128596,1
ALGO-C3,er_n10_p0.3_seed3,Powell,7,0.05,7.613075078051305,8.336699105364165,62,241,0.7236240273128596,1
ALGO-C1,er_n10_p0.3_seed3,Powell,8,0.0,7.613075077740504,8.190530521546195,59,212,0.5774554438056914,1
ALGO-C2,er_n10_p0.3_seed3,Powell,8,0.01,7.613075077740504,8.190530521546195,59,212,0.5774554438056914,1
ALGO-C3,er_n10_p0.3_seed3,Powell,8,0.05,7.613075077740504,8.190530521546195,59,212,0.5774554438056914,1
ALGO-C1,er_n10_p0.3_seed3,Powell,9,0.0,7.6130750780527165,7.61542993708856,69,131,0.0023548590358437593,1
ALGO-C2,er_n10_p0.3_seed3,Powell,9,0.01,7.6130750780527165,7.61542993708856,69,131,0.0023548590358437593,0
ALGO-C3,er_n10_p0.3_seed3,Powell,9,0.05,7.6130750780527165,7.61542993708856,69,131,0.0023548590358437593,0
ALGO-C1,er_n10_p0.3_seed4,COBYLA,0,0.0,8.002121746547399,8.984150239522855,30,30,0.9820284929754557,1
ALGO-C2,er_n10_p0.3_seed4,COBYLA,0,0.01,8.002121746547399,8.984150239522855,30,30,0.9820284929754557,1
ALGO-C3,er_n10_p0.3_seed4,COBYLA,0,0.05,8.002121746547399,8.984150239522855,30,30,0.9820284929754557,1
ALGO-C1,er_n10_p0.3_seed4,COBYLA,1,0.0,8.002120706999548,8.227723716086317,30,30,0.22560300908676822,1
ALGO-C2,er_n10_p0.3_seed4,COBYLA,1,0.01,8.002120706999548,8.227723716086317,30,30,0.22560300908676822,1
ALGO-C3,er_n10_p0.3_seed4,COBYLA,1,0.05,8.002120706999548,8.227723716086317,30,30,0.22560300908676822,1
ALGO-C1,er_n10_p0.3_seed4,COBYLA,2,0.0,8.948135623238239,9.129532390724316,30,30,0.1813967674860777,1
ALGO-C2,er_n10_p0.3_seed4,COBYLA,2,0.01,8.948135623238239,9.129532390724316,30,30,0.1813967674860777,1
ALGO-C3,er_n10_p0.3_seed4,COBYLA,2,0.05,8.948135623238239,9.129532390724316,30,30,0.1813967674860777,1
ALGO-C1,er_n10_p0.3_seed4,COBYLA,3,0.0,8.948174770898174,8.932393605563195,30,30,-0.015781165334978198,0
ALGO-C2,er_n10_p0.3_seed4,COBYLA,3,0.01,8.948174770898174,8.932393605563195,30,30,-0.015781165334978198,0
ALGO-C3,er_n10_p0.3_seed4,COBYLA,3,0.05,8.948174770898174,8.932393605563195,30,30,-0.015781165334978198,0
ALGO-C1,er_n10_p0.3_seed4,COBYLA,4,0.0,8.948175001417987,8.964760922623999,30,30,0.01658592120601199,1
ALGO-C2,er_n10_p0.3_seed4,COBYLA,4,0.01,8.948175001417987,8.964760922623999,30,30,0.01658592120601199,1
ALGO-C3,er_n10_p0.3_seed4,COBYLA,4,0.05,8.948175001417987,8.964760922623999,30,30,0.01658592120601199,0
ALGO-C1,er_n10_p0.3_seed4,COBYLA,5,0.0,8.002121221768629,8.286151189520352,30,30,0.2840299677517226,1
ALGO-C2,er_n10_p0.3_seed4,COBYLA,5,0.01,8.002121221768629,8.286151189520352,30,30,0.2840299677517226,1
ALGO-C3,er_n10_p0.3_seed4,COBYLA,5,0.05,8.002121221768629,8.286151189520352,30,30,0.2840299677517226,1
ALGO-C1,er_n10_p0.3_seed4,COBYLA,6,0.0,8.002121063125982,9.054610785439884,30,30,1.0524897223139025,1
ALGO-C2,er_n10_p0.3_seed4,COBYLA,6,0.01,8.002121063125982,9.054610785439884,30,30,1.0524897223139025,1
ALGO-C3,er_n10_p0.3_seed4,COBYLA,6,0.05,8.002121063125982,9.054610785439884,30,30,1.0524897223139025,1
ALGO-C1,er_n10_p0.3_seed4,COBYLA,7,0.0,8.00204850714638,8.089176617358989,30,30,0.08712811021260869,1
ALGO-C2,er_n10_p0.3_seed4,COBYLA,7,0.01,8.00204850714638,8.089176617358989,30,30,0.08712811021260869,1
ALGO-C3,er_n10_p0.3_seed4,COBYLA,7,0.05,8.00204850714638,8.089176617358989,30,30,0.08712811021260869,1
ALGO-C1,er_n10_p0.3_seed4,COBYLA,8,0.0,8.002121202091367,8.256967856940573,30,30,0.25484665484920654,1
ALGO-C2,er_n10_p0.3_seed4,COBYLA,8,0.01,8.002121202091367,8.256967856940573,30,30,0.25484665484920654,1
ALGO-C3,er_n10_p0.3_seed4,COBYLA,8,0.05,8.002121202091367,8.256967856940573,30,30,0.25484665484920654,1
ALGO-C1,er_n10_p0.3_seed4,COBYLA,9,0.0,8.948131441081154,9.515460388895793,30,30,0.567328947814639,1
ALGO-C2,er_n10_p0.3_seed4,COBYLA,9,0.01,8.948131441081154,9.515460388895793,30,30,0.567328947814639,1
ALGO-C3,er_n10_p0.3_seed4,COBYLA,9,0.05,8.948131441081154,9.515460388895793,30,30,0.567328947814639,1
ALGO-C1,er_n10_p0.3_seed4,Nelder-Mead,0,0.0,8.00212133971575,8.751659534573434,47,57,0.7495381948576849,1
ALGO-C2,er_n10_p0.3_seed4,Nelder-Mead,0,0.01,8.00212133971575,8.751659534573434,47,57,0.7495381948576849,1
ALGO-C3,er_n10_p0.3_seed4,Nelder-Mead,0,0.05,8.00212133971575,8.751659534573434,47,57,0.7495381948576849,1
ALGO-C1,er_n10_p0.3_seed4,Nelder-Mead,1,0.0,8.002120645769166,8.24472247105883,44,51,0.24260182528966467,1
ALGO-C2,er_n10_p0.3_seed4,Nelder-Mead,1,0.01,8.002120645769166,8.24472247105883,44,51,0.24260182528966467,1
ALGO-C3,er_n10_p0.3_seed4,Nelder-Mead,1,0.05,8.002120645769166,8.24472247105883,44,51,0.24260182528966467,1
ALGO-C1,er_n10_p0.3_seed4,Nelder-Mead,2,0.0,8.948171942695419,8.134536199906435,50,50,-0.8136357427889838,0
ALGO-C2,er_n10_p0.3_seed4,Nelder-Mead,2,0.01,8.948171942695419,8.134536199906435,50,50,-0.8136357427889838,0
ALGO-C3,er_n10_p0.3_seed4,Nelder-Mead,2,0.05,8.948171942695419,8.134536199906435,50,50,-0.8136357427889838,0
ALGO-C1,er_n10_p0.3_seed4,Nelder-Mead,3,0.0,8.948172665104847,9.333089323425561,56,54,0.384916658320714,1
ALGO-C2,er_n10_p0.3_seed4,Nelder-Mead,3,0.01,8.948172665104847,9.333089323425561,56,54,0.384916658320714,1
ALGO-C3,er_n10_p0.3_seed4,Nelder-Mead,3,0.05,8.948172665104847,9.333089323425561,56,54,0.384916658320714,1
ALGO-C1,er_n10_p0.3_seed4,Nelder-Mead,4,0.0,8.948172376885426,8.771461202785437,42,56,-0.1767111740999887,0
ALGO-C2,er_n10_p0.3_seed4,Nelder-Mead,4,0.01,8.948172376885426,8.771461202785437,42,56,-0.1767111740999887,0
ALGO-C3,er_n10_p0.3_seed4,Nelder-Mead,4,0.05,8.948172376885426,8.771461202785437,42,56,-0.1767111740999887,0
ALGO-C1,er_n10_p0.3_seed4,Nelder-Mead,5,0.0,8.002120377908438,8.222787481831777,48,52,0.2206671039233381,1
ALGO-C2,er_n10_p0.3_seed4,Nelder-Mead,5,0.01,8.002120377908438,8.222787481831777,48,52,0.2206671039233381,1
ALGO-C3,er_n10_p0.3_seed4,Nelder-Mead,5,0.05,8.002120377908438,8.222787481831777,48,52,0.2206671039233381,1
ALGO-C1,er_n10_p0.3_seed4,Nelder-Mead,6,0.0,8.002121304044786,8.016020235027797,40,52,0.013898930983010871,1
ALGO-C2,er_n10_p0.3_seed4,Nelder-Mead,6,0.01,8.002121304044786,8.016020235027797,40,52,0.013898930983010871,1
ALGO-C3,er_n10_p0.3_seed4,Nelder-Mead,6,0.05,8.002121304044786,8.016020235027797,40,52,0.013898930983010871,0
ALGO-C1,er_n10_p0.3_seed4,Nelder-Mead,7,0.0,8.002119673955086,8.261026379019178,38,56,0.2589067050640921,1
ALGO-C2,er_n10_p0.3_seed4,Nelder-Mead,7,0.01,8.002119673955086,8.261026379019178,38,56,0.2589067050640921,1
ALGO-C3,er_n10_p0.3_seed4,Nelder-Mead,7,0.05,8.002119673955086,8.261026379019178,38,56,0.2589067050640921,1
ALGO-C1,er_n10_p0.3_seed4,Nelder-Mead,8,0.0,8.002120637004012,8.26132668795153,48,51,0.2592060509475189,1
ALGO-C2,er_n10_p0.3_seed4,Nelder-Mead,8,0.01,8.002120637004012,8.26132668795153,48,51,0.2592060509475189,1
ALGO-C3,er_n10_p0.3_seed4,Nelder-Mead,8,0.05,8.002120637004012,8.26132668795153,48,51,0.2592060509475189,1
ALGO-C1,er_n10_p0.3_seed4,Nelder-Mead,9,0.0,8.948160913676038,9.410658604735652,57,49,0.4624976910596139,1
ALGO-C2,er_n10_p0.3_seed4,Nelder-Mead,9,0.01,8.948160913676038,9.410658604735652,57,49,0.4624976910596139,1
ALGO-C3,er_n10_p0.3_seed4,Nelder-Mead,9,0.05,8.948160913676038,9.410658604735652,57,49,0.4624976910596139,1
ALGO-C1,er_n10_p0.3_seed4,Powell,0,0.0,8.822555579955305,9.7069189882399,67,204,0.8843634082845959,1
ALGO-C2,er_n10_p0.3_seed4,Powell,0,0.01,8.822555579955305,9.7069189882399,67,204,0.8843634082845959,1
ALGO-C3,er_n10_p0.3_seed4,Powell,0,0.05,8.822555579955305,9.7069189882399,67,204,0.8843634082845959,1
ALGO-C1,er_n10_p0.3_seed4,Powell,1,0.0,8.753495776924483,9.056470239966801,63,170,0.3029744630423181,1
ALGO-C2,er_n10_p0.3_seed4,Powell,1,0.01,8.753495776924483,9.056470239966801,63,170,0.3029744630423181,1
ALGO-C3,er_n10_p0.3_seed4,Powell,1,0.05,8.753495776924483,9.056470239966801,63,170,0.3029744630423181,1
ALGO-C1,er_n10_p0.3_seed4,Powell,2,0.0,8.676181901394129,9.141073517415133,58,206,0.4648916160210046,1
ALGO-C2,er_n10_p0.3_seed4,Powell,2,0.01,8.676181901394129,9.141073517415133,58,206,0.4648916160210046,1
ALGO-C3,er_n10_p0.3_seed4,Powell,2,0.05,8.676181901394129,9.141073517415133,58,206,0.4648916160210046,1
ALGO-C1,er_n10_p0.3_seed4,Powell,3,0.0,8.083573138740483,9.563467990862229,104,302,1.4798948521217454,1
ALGO-C2,er_n10_p0.3_seed4,Powell,3,0.01,8.083573138740483,9.563467990862229,104,302,1.4798948521217454,1
ALGO-C3,er_n10_p0.3_seed4,Powell,3,0.05,8.083573138740483,9.563467990862229,104,302,1.4798948521217454,1
ALGO-C1,er_n10_p0.3_seed4,Powell,4,0.0,8.948175009271022,9.09053372183761,43,301,0.1423587125665886,1
ALGO-C2,er_n10_p0.3_seed4,Powell,4,0.01,8.948175009271022,9.09053372183761,43,301,0.1423587125665886,1
ALGO-C3,er_n10_p0.3_seed4,Powell,4,0.05,8.948175009271022,9.09053372183761,43,301,0.1423587125665886,1
ALGO-C1,er_n10_p0.3_seed4,Powell,5,0.0,8.948175018812176,9.706731441448003,84,593,0.7585564226358272,1
ALGO-C2,er_n10_p0.3_seed4,Powell,5,0.01,8.948175018812176,9.706731441448003,84,593,0.7585564226358272,1
ALGO-C3,er_n10_p0.3_seed4,Powell,5,0.05,8.948175018812176,9.706731441448003,84,593,0.7585564226358272,1
ALGO-C1,er_n10_p0.3_seed4,Powell,6,0.0,8.674662810371533,9.706918681766808,42,182,1.0322558713952752,1
ALGO-C2,er_n10_p0.3_seed4,Powell,6,0.01,8.674662810371533,9.706918681766808,42,182,1.0322558713952752,1
ALGO-C3,er_n10_p0.3_seed4,Powell,6,0.05,8.674662810371533,9.706918681766808,42,182,1.0322558713952752,1
ALGO-C1,er_n10_p0.3_seed4,Powell,7,0.0,8.948174975661388,9.449326346613189,53,203,0.501151370951801,1
ALGO-C2,er_n10_p0.3_seed4,Powell,7,0.01,8.948174975661388,9.449326346613189,53,203,0.501151370951801,1
ALGO-C3,er_n10_p0.3_seed4,Powell,7,0.05,8.948174975661388,9.449326346613189,53,203,0.501151370951801,1
