record_id,cell_id,claim_id,baseline_A_value,baseline_B_value,metric,signed_margin,preserved,contradicted,tied,axis_values,candidate_cluster_unit,cluster_unit_type
EX-C3,36,ext_2304_08814v2_claim5,11.0,11.0,CNOT gate count (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_4_crossing_ladder;qiskit_optimization_level=3;qiskit_seed=1,linear_4_crossing_ladder,benchmark circuit
EX-C3,37,ext_2304_08814v2_claim5,11.0,11.0,CNOT gate count (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_4_crossing_ladder;qiskit_optimization_level=3;qiskit_seed=2,linear_4_crossing_ladder,benchmark circuit
EX-C3,38,ext_2304_08814v2_claim5,11.0,11.0,CNOT gate count (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_4_crossing_ladder;qiskit_optimization_level=3;qiskit_seed=3,linear_4_crossing_ladder,benchmark circuit
EX-C3,39,ext_2304_08814v2_claim5,11.0,11.0,CNOT gate count (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_4_crossing_ladder;qiskit_optimization_level=3;qiskit_seed=4,linear_4_crossing_ladder,benchmark circuit
EX-C3,40,ext_2304_08814v2_claim5,12.0,24.0,CNOT gate count (TKET vs Qiskit),12.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=0;qiskit_seed=0,linear_4_bidirectional_mix,benchmark circuit
EX-C3,41,ext_2304_08814v2_claim5,12.0,24.0,CNOT gate count (TKET vs Qiskit),12.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=0;qiskit_seed=1,linear_4_bidirectional_mix,benchmark circuit
EX-C3,42,ext_2304_08814v2_claim5,12.0,24.0,CNOT gate count (TKET vs Qiskit),12.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=0;qiskit_seed=2,linear_4_bidirectional_mix,benchmark circuit
EX-C3,43,ext_2304_08814v2_claim5,12.0,27.0,CNOT gate count (TKET vs Qiskit),15.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=0;qiskit_seed=3,linear_4_bidirectional_mix,benchmark circuit
EX-C3,44,ext_2304_08814v2_claim5,12.0,24.0,CNOT gate count (TKET vs Qiskit),12.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=0;qiskit_seed=4,linear_4_bidirectional_mix,benchmark circuit
EX-C3,45,ext_2304_08814v2_claim5,12.0,15.0,CNOT gate count (TKET vs Qiskit),3.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=1;qiskit_seed=0,linear_4_bidirectional_mix,benchmark circuit
EX-C3,46,ext_2304_08814v2_claim5,12.0,15.0,CNOT gate count (TKET vs Qiskit),3.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=1;qiskit_seed=1,linear_4_bidirectional_mix,benchmark circuit
EX-C3,47,ext_2304_08814v2_claim5,12.0,15.0,CNOT gate count (TKET vs Qiskit),3.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=1;qiskit_seed=2,linear_4_bidirectional_mix,benchmark circuit
EX-C3,48,ext_2304_08814v2_claim5,12.0,15.0,CNOT gate count (TKET vs Qiskit),3.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=1;qiskit_seed=3,linear_4_bidirectional_mix,benchmark circuit
EX-C3,49,ext_2304_08814v2_claim5,12.0,13.0,CNOT gate count (TKET vs Qiskit),1.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=1;qiskit_seed=4,linear_4_bidirectional_mix,benchmark circuit
EX-C3,50,ext_2304_08814v2_claim5,12.0,15.0,CNOT gate count (TKET vs Qiskit),3.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=2;qiskit_seed=0,linear_4_bidirectional_mix,benchmark circuit
EX-C3,51,ext_2304_08814v2_claim5,12.0,15.0,CNOT gate count (TKET vs Qiskit),3.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=2;qiskit_seed=1,linear_4_bidirectional_mix,benchmark circuit
EX-C3,52,ext_2304_08814v2_claim5,12.0,15.0,CNOT gate count (TKET vs Qiskit),3.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=2;qiskit_seed=2,linear_4_bidirectional_mix,benchmark circuit
EX-C3,53,ext_2304_08814v2_claim5,12.0,15.0,CNOT gate count (TKET vs Qiskit),3.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=2;qiskit_seed=3,linear_4_bidirectional_mix,benchmark circuit
EX-C3,54,ext_2304_08814v2_claim5,12.0,13.0,CNOT gate count (TKET vs Qiskit),1.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=2;qiskit_seed=4,linear_4_bidirectional_mix,benchmark circuit
EX-C3,55,ext_2304_08814v2_claim5,12.0,15.0,CNOT gate count (TKET vs Qiskit),3.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=3;qiskit_seed=0,linear_4_bidirectional_mix,benchmark circuit
EX-C3,56,ext_2304_08814v2_claim5,12.0,15.0,CNOT gate count (TKET vs Qiskit),3.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=3;qiskit_seed=1,linear_4_bidirectional_mix,benchmark circuit
EX-C3,57,ext_2304_08814v2_claim5,12.0,15.0,CNOT gate count (TKET vs Qiskit),3.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=3;qiskit_seed=2,linear_4_bidirectional_mix,benchmark circuit
EX-C3,58,ext_2304_08814v2_claim5,12.0,15.0,CNOT gate count (TKET vs Qiskit),3.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=3;qiskit_seed=3,linear_4_bidirectional_mix,benchmark circuit
EX-C3,59,ext_2304_08814v2_claim5,12.0,13.0,CNOT gate count (TKET vs Qiskit),1.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=3;qiskit_seed=4,linear_4_bidirectional_mix,benchmark circuit
EX-C3,60,ext_2304_08814v2_claim5,11.0,19.0,CNOT gate count (TKET vs Qiskit),8.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=0;qiskit_seed=0,linear_4_repeated_remote,benchmark circuit
EX-C3,61,ext_2304_08814v2_claim5,11.0,22.0,CNOT gate count (TKET vs Qiskit),11.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=0;qiskit_seed=1,linear_4_repeated_remote,benchmark circuit
EX-C3,62,ext_2304_08814v2_claim5,11.0,19.0,CNOT gate count (TKET vs Qiskit),8.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=0;qiskit_seed=2,linear_4_repeated_remote,benchmark circuit
EX-C3,63,ext_2304_08814v2_claim5,11.0,19.0,CNOT gate count (TKET vs Qiskit),8.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=0;qiskit_seed=3,linear_4_repeated_remote,benchmark circuit
EX-C3,64,ext_2304_08814v2_claim5,11.0,22.0,CNOT gate count (TKET vs Qiskit),11.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=0;qiskit_seed=4,linear_4_repeated_remote,benchmark circuit
EX-C3,65,ext_2304_08814v2_claim5,11.0,13.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=1;qiskit_seed=0,linear_4_repeated_remote,benchmark circuit
EX-C3,66,ext_2304_08814v2_claim5,11.0,13.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=1;qiskit_seed=1,linear_4_repeated_remote,benchmark circuit
EX-C3,67,ext_2304_08814v2_claim5,11.0,13.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=1;qiskit_seed=2,linear_4_repeated_remote,benchmark circuit
EX-C3,68,ext_2304_08814v2_claim5,11.0,13.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=1;qiskit_seed=3,linear_4_repeated_remote,benchmark circuit
EX-C3,69,ext_2304_08814v2_claim5,11.0,13.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=1;qiskit_seed=4,linear_4_repeated_remote,benchmark circuit
EX-C3,70,ext_2304_08814v2_claim5,11.0,13.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=2;qiskit_seed=0,linear_4_repeated_remote,benchmark circuit
EX-C3,71,ext_2304_08814v2_claim5,11.0,13.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=2;qiskit_seed=1,linear_4_repeated_remote,benchmark circuit
EX-C3,72,ext_2304_08814v2_claim5,11.0,13.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=2;qiskit_seed=2,linear_4_repeated_remote,benchmark circuit
EX-C3,73,ext_2304_08814v2_claim5,11.0,13.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=2;qiskit_seed=3,linear_4_repeated_remote,benchmark circuit
EX-C3,74,ext_2304_08814v2_claim5,11.0,13.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=2;qiskit_seed=4,linear_4_repeated_remote,benchmark circuit
EX-C3,75,ext_2304_08814v2_claim5,11.0,13.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=3;qiskit_seed=0,linear_4_repeated_remote,benchmark circuit
EX-C3,76,ext_2304_08814v2_claim5,11.0,13.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=3;qiskit_seed=1,linear_4_repeated_remote,benchmark circuit
EX-C3,77,ext_2304_08814v2_claim5,11.0,13.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=3;qiskit_seed=2,linear_4_repeated_remote,benchmark circuit
EX-C3,78,ext_2304_08814v2_claim5,11.0,13.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=3;qiskit_seed=3,linear_4_repeated_remote,benchmark circuit
EX-C3,79,ext_2304_08814v2_claim5,11.0,13.0,CNOT gate count (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=3;qiskit_seed=4,linear_4_repeated_remote,benchmark circuit
EX-C5,0,ext_2409_08844v2_claim4,4.0,9.0,two-qubit gate depth (TKET vs Qiskit),5.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=0;qiskit_seed=0,linear_3_remote_cx,benchmark circuit
EX-C5,1,ext_2409_08844v2_claim4,4.0,9.0,two-qubit gate depth (TKET vs Qiskit),5.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=0;qiskit_seed=1,linear_3_remote_cx,benchmark circuit
EX-C5,2,ext_2409_08844v2_claim4,4.0,9.0,two-qubit gate depth (TKET vs Qiskit),5.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=0;qiskit_seed=2,linear_3_remote_cx,benchmark circuit
EX-C5,3,ext_2409_08844v2_claim4,4.0,9.0,two-qubit gate depth (TKET vs Qiskit),5.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=0;qiskit_seed=3,linear_3_remote_cx,benchmark circuit
EX-C5,4,ext_2409_08844v2_claim4,4.0,9.0,two-qubit gate depth (TKET vs Qiskit),5.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=0;qiskit_seed=4,linear_3_remote_cx,benchmark circuit
EX-C5,5,ext_2409_08844v2_claim4,4.0,6.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=1;qiskit_seed=0,linear_3_remote_cx,benchmark circuit
EX-C5,6,ext_2409_08844v2_claim4,4.0,6.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=1;qiskit_seed=1,linear_3_remote_cx,benchmark circuit
EX-C5,7,ext_2409_08844v2_claim4,4.0,6.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=1;qiskit_seed=2,linear_3_remote_cx,benchmark circuit
EX-C5,8,ext_2409_08844v2_claim4,4.0,6.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=1;qiskit_seed=3,linear_3_remote_cx,benchmark circuit
EX-C5,9,ext_2409_08844v2_claim4,4.0,4.0,two-qubit gate depth (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_3_remote_cx;qiskit_optimization_level=1;qiskit_seed=4,linear_3_remote_cx,benchmark circuit
EX-C5,10,ext_2409_08844v2_claim4,4.0,6.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=2;qiskit_seed=0,linear_3_remote_cx,benchmark circuit
EX-C5,11,ext_2409_08844v2_claim4,4.0,6.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=2;qiskit_seed=1,linear_3_remote_cx,benchmark circuit
EX-C5,12,ext_2409_08844v2_claim4,4.0,6.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=2;qiskit_seed=2,linear_3_remote_cx,benchmark circuit
EX-C5,13,ext_2409_08844v2_claim4,4.0,6.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=2;qiskit_seed=3,linear_3_remote_cx,benchmark circuit
EX-C5,14,ext_2409_08844v2_claim4,4.0,4.0,two-qubit gate depth (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_3_remote_cx;qiskit_optimization_level=2;qiskit_seed=4,linear_3_remote_cx,benchmark circuit
EX-C5,15,ext_2409_08844v2_claim4,4.0,6.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=3;qiskit_seed=0,linear_3_remote_cx,benchmark circuit
EX-C5,16,ext_2409_08844v2_claim4,4.0,6.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=3;qiskit_seed=1,linear_3_remote_cx,benchmark circuit
EX-C5,17,ext_2409_08844v2_claim4,4.0,6.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=3;qiskit_seed=2,linear_3_remote_cx,benchmark circuit
EX-C5,18,ext_2409_08844v2_claim4,4.0,6.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_3_remote_cx;qiskit_optimization_level=3;qiskit_seed=3,linear_3_remote_cx,benchmark circuit
EX-C5,19,ext_2409_08844v2_claim4,4.0,4.0,two-qubit gate depth (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_3_remote_cx;qiskit_optimization_level=3;qiskit_seed=4,linear_3_remote_cx,benchmark circuit
EX-C5,20,ext_2409_08844v2_claim4,9.0,13.0,two-qubit gate depth (TKET vs Qiskit),4.0,1,0,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=0;qiskit_seed=0,linear_4_crossing_ladder,benchmark circuit
EX-C5,21,ext_2409_08844v2_claim4,9.0,16.0,two-qubit gate depth (TKET vs Qiskit),7.0,1,0,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=0;qiskit_seed=1,linear_4_crossing_ladder,benchmark circuit
EX-C5,22,ext_2409_08844v2_claim4,9.0,13.0,two-qubit gate depth (TKET vs Qiskit),4.0,1,0,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=0;qiskit_seed=2,linear_4_crossing_ladder,benchmark circuit
EX-C5,23,ext_2409_08844v2_claim4,9.0,13.0,two-qubit gate depth (TKET vs Qiskit),4.0,1,0,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=0;qiskit_seed=3,linear_4_crossing_ladder,benchmark circuit
EX-C5,24,ext_2409_08844v2_claim4,9.0,16.0,two-qubit gate depth (TKET vs Qiskit),7.0,1,0,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=0;qiskit_seed=4,linear_4_crossing_ladder,benchmark circuit
EX-C5,25,ext_2409_08844v2_claim4,9.0,7.0,two-qubit gate depth (TKET vs Qiskit),-2.0,0,1,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=1;qiskit_seed=0,linear_4_crossing_ladder,benchmark circuit
EX-C5,26,ext_2409_08844v2_claim4,9.0,7.0,two-qubit gate depth (TKET vs Qiskit),-2.0,0,1,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=1;qiskit_seed=1,linear_4_crossing_ladder,benchmark circuit
EX-C5,27,ext_2409_08844v2_claim4,9.0,7.0,two-qubit gate depth (TKET vs Qiskit),-2.0,0,1,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=1;qiskit_seed=2,linear_4_crossing_ladder,benchmark circuit
EX-C5,28,ext_2409_08844v2_claim4,9.0,7.0,two-qubit gate depth (TKET vs Qiskit),-2.0,0,1,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=1;qiskit_seed=3,linear_4_crossing_ladder,benchmark circuit
EX-C5,29,ext_2409_08844v2_claim4,9.0,7.0,two-qubit gate depth (TKET vs Qiskit),-2.0,0,1,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=1;qiskit_seed=4,linear_4_crossing_ladder,benchmark circuit
EX-C5,30,ext_2409_08844v2_claim4,9.0,7.0,two-qubit gate depth (TKET vs Qiskit),-2.0,0,1,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=2;qiskit_seed=0,linear_4_crossing_ladder,benchmark circuit
EX-C5,31,ext_2409_08844v2_claim4,9.0,7.0,two-qubit gate depth (TKET vs Qiskit),-2.0,0,1,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=2;qiskit_seed=1,linear_4_crossing_ladder,benchmark circuit
EX-C5,32,ext_2409_08844v2_claim4,9.0,7.0,two-qubit gate depth (TKET vs Qiskit),-2.0,0,1,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=2;qiskit_seed=2,linear_4_crossing_ladder,benchmark circuit
EX-C5,33,ext_2409_08844v2_claim4,9.0,7.0,two-qubit gate depth (TKET vs Qiskit),-2.0,0,1,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=2;qiskit_seed=3,linear_4_crossing_ladder,benchmark circuit
EX-C5,34,ext_2409_08844v2_claim4,9.0,7.0,two-qubit gate depth (TKET vs Qiskit),-2.0,0,1,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=2;qiskit_seed=4,linear_4_crossing_ladder,benchmark circuit
EX-C5,35,ext_2409_08844v2_claim4,9.0,7.0,two-qubit gate depth (TKET vs Qiskit),-2.0,0,1,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=3;qiskit_seed=0,linear_4_crossing_ladder,benchmark circuit
EX-C5,36,ext_2409_08844v2_claim4,9.0,7.0,two-qubit gate depth (TKET vs Qiskit),-2.0,0,1,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=3;qiskit_seed=1,linear_4_crossing_ladder,benchmark circuit
EX-C5,37,ext_2409_08844v2_claim4,9.0,7.0,two-qubit gate depth (TKET vs Qiskit),-2.0,0,1,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=3;qiskit_seed=2,linear_4_crossing_ladder,benchmark circuit
EX-C5,38,ext_2409_08844v2_claim4,9.0,7.0,two-qubit gate depth (TKET vs Qiskit),-2.0,0,1,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=3;qiskit_seed=3,linear_4_crossing_ladder,benchmark circuit
EX-C5,39,ext_2409_08844v2_claim4,9.0,7.0,two-qubit gate depth (TKET vs Qiskit),-2.0,0,1,0,circuit=linear_4_crossing_ladder;qiskit_optimization_level=3;qiskit_seed=4,linear_4_crossing_ladder,benchmark circuit
EX-C5,40,ext_2409_08844v2_claim4,12.0,24.0,two-qubit gate depth (TKET vs Qiskit),12.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=0;qiskit_seed=0,linear_4_bidirectional_mix,benchmark circuit
EX-C5,41,ext_2409_08844v2_claim4,12.0,24.0,two-qubit gate depth (TKET vs Qiskit),12.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=0;qiskit_seed=1,linear_4_bidirectional_mix,benchmark circuit
EX-C5,42,ext_2409_08844v2_claim4,12.0,21.0,two-qubit gate depth (TKET vs Qiskit),9.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=0;qiskit_seed=2,linear_4_bidirectional_mix,benchmark circuit
EX-C5,43,ext_2409_08844v2_claim4,12.0,21.0,two-qubit gate depth (TKET vs Qiskit),9.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=0;qiskit_seed=3,linear_4_bidirectional_mix,benchmark circuit
EX-C5,44,ext_2409_08844v2_claim4,12.0,21.0,two-qubit gate depth (TKET vs Qiskit),9.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=0;qiskit_seed=4,linear_4_bidirectional_mix,benchmark circuit
EX-C5,45,ext_2409_08844v2_claim4,12.0,14.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=1;qiskit_seed=0,linear_4_bidirectional_mix,benchmark circuit
EX-C5,46,ext_2409_08844v2_claim4,12.0,14.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=1;qiskit_seed=1,linear_4_bidirectional_mix,benchmark circuit
EX-C5,47,ext_2409_08844v2_claim4,12.0,14.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=1;qiskit_seed=2,linear_4_bidirectional_mix,benchmark circuit
EX-C5,48,ext_2409_08844v2_claim4,12.0,14.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=1;qiskit_seed=3,linear_4_bidirectional_mix,benchmark circuit
EX-C5,49,ext_2409_08844v2_claim4,12.0,10.0,two-qubit gate depth (TKET vs Qiskit),-2.0,0,1,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=1;qiskit_seed=4,linear_4_bidirectional_mix,benchmark circuit
EX-C5,50,ext_2409_08844v2_claim4,12.0,14.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=2;qiskit_seed=0,linear_4_bidirectional_mix,benchmark circuit
EX-C5,51,ext_2409_08844v2_claim4,12.0,14.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=2;qiskit_seed=1,linear_4_bidirectional_mix,benchmark circuit
EX-C5,52,ext_2409_08844v2_claim4,12.0,14.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=2;qiskit_seed=2,linear_4_bidirectional_mix,benchmark circuit
EX-C5,53,ext_2409_08844v2_claim4,12.0,14.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=2;qiskit_seed=3,linear_4_bidirectional_mix,benchmark circuit
EX-C5,54,ext_2409_08844v2_claim4,12.0,10.0,two-qubit gate depth (TKET vs Qiskit),-2.0,0,1,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=2;qiskit_seed=4,linear_4_bidirectional_mix,benchmark circuit
EX-C5,55,ext_2409_08844v2_claim4,12.0,14.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=3;qiskit_seed=0,linear_4_bidirectional_mix,benchmark circuit
EX-C5,56,ext_2409_08844v2_claim4,12.0,14.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=3;qiskit_seed=1,linear_4_bidirectional_mix,benchmark circuit
EX-C5,57,ext_2409_08844v2_claim4,12.0,14.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=3;qiskit_seed=2,linear_4_bidirectional_mix,benchmark circuit
EX-C5,58,ext_2409_08844v2_claim4,12.0,14.0,two-qubit gate depth (TKET vs Qiskit),2.0,1,0,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=3;qiskit_seed=3,linear_4_bidirectional_mix,benchmark circuit
EX-C5,59,ext_2409_08844v2_claim4,12.0,10.0,two-qubit gate depth (TKET vs Qiskit),-2.0,0,1,0,circuit=linear_4_bidirectional_mix;qiskit_optimization_level=3;qiskit_seed=4,linear_4_bidirectional_mix,benchmark circuit
EX-C5,60,ext_2409_08844v2_claim4,9.0,15.0,two-qubit gate depth (TKET vs Qiskit),6.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=0;qiskit_seed=0,linear_4_repeated_remote,benchmark circuit
EX-C5,61,ext_2409_08844v2_claim4,9.0,17.0,two-qubit gate depth (TKET vs Qiskit),8.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=0;qiskit_seed=1,linear_4_repeated_remote,benchmark circuit
EX-C5,62,ext_2409_08844v2_claim4,9.0,15.0,two-qubit gate depth (TKET vs Qiskit),6.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=0;qiskit_seed=2,linear_4_repeated_remote,benchmark circuit
EX-C5,63,ext_2409_08844v2_claim4,9.0,15.0,two-qubit gate depth (TKET vs Qiskit),6.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=0;qiskit_seed=3,linear_4_repeated_remote,benchmark circuit
EX-C5,64,ext_2409_08844v2_claim4,9.0,17.0,two-qubit gate depth (TKET vs Qiskit),8.0,1,0,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=0;qiskit_seed=4,linear_4_repeated_remote,benchmark circuit
EX-C5,65,ext_2409_08844v2_claim4,9.0,9.0,two-qubit gate depth (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_4_repeated_remote;qiskit_optimization_level=1;qiskit_seed=0,linear_4_repeated_remote,benchmark circuit
EX-C5,66,ext_2409_08844v2_claim4,9.0,8.0,two-qubit gate depth (TKET vs Qiskit),-1.0,0,1,0,circuit=linear_4_repeated_remote;qiskit_optimization_level=1;qiskit_seed=1,linear_4_repeated_remote,benchmark circuit
EX-C5,67,ext_2409_08844v2_claim4,9.0,9.0,two-qubit gate depth (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_4_repeated_remote;qiskit_optimization_level=1;qiskit_seed=2,linear_4_repeated_remote,benchmark circuit
EX-C5,68,ext_2409_08844v2_claim4,9.0,9.0,two-qubit gate depth (TKET vs Qiskit),-0.0,0,0,1,circuit=linear_4_repeated_remote;qiskit_optimization_level=1;qiskit_seed=3,linear_4_repeated_remote,benchmark circuit
